dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH-st,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2004-05-14,-6.653900699,-6.23711481,-6.450707211,-4.6419476531037605,-7.071055582604577,-4.600492371921772,-4.641371759408003,-5.3405022506400295,-6.629659754,-5.3405022506400295,-5.10125234,-0.053541937,-5.590623374,-4.8901182492257655,-4.624869358224455,-4.617771966418212,-5.970676073300361
2004-05-17,-7.168070789,-6.718752012,-6.91523525,-4.625709117345838,-7.687795103088039,-4.68282220812303,-4.807098363820011,-5.584487960691706,-7.002180897,-5.584487960691706,-5.294537394,-0.055324361,-5.651656209,-5.316712318322603,-4.588889623506473,-4.764142794843531,-4.615435016482277
2004-05-18,-7.434748846,-6.908587285,-7.100735967,-4.609412229586561,-7.925207846640989,-4.629285538706111,-4.779970456802052,-5.546837792550136,-7.146050298,-5.546837792550136,-5.186709853,-0.055057009,-5.622229916,-4.925929766238334,-4.601681742849266,-4.642133022887221,-5.125749609211896
2004-05-19,-7.085416545,-6.583859961,-6.788537816,-4.59306219926212,-7.526607028688216,-4.507069834957054,-9.56405092536065,-5.29531928128479,-6.95590245,-5.29531928128479,-5.064779206,-0.053121559,-5.530563397,-5.278725312853673,-4.58445983763089,-4.5615687073396085,-4.306854446555625
2004-05-20,-6.761734838,-6.283342779,-6.497963521,-4.576646127031739,-6.479707012225082,-4.49292578997415,-4.598520306149193,-5.168389561792129,-6.70422102,-5.168389561792129,-4.878846672,-0.052744305,-5.506523077,-4.624657668220073,-4.585254355102469,-4.661307572162777,-5.843329297962749
2004-05-21,-6.461722593,-6.005162366,-6.227457967,-4.560171529984664,-6.828417628626911,-4.388063712475918,-4.444121953215559,-5.075149182946814,-6.511144018,-5.075149182946814,-4.837390852,-0.051394362,-5.423160903,-5.079522933474486,-4.571617168974769,-4.574688970002345,-5.148865864640272
2004-05-24,-6.183558346,-5.747595081,-5.975581366,-4.543635439382485,-6.9605080389492855,-4.276882416796481,-4.263911230080367,-4.926192947164286,-6.335511668,-4.926192947164286,-4.761405514,-0.049916511,-5.349934945,-4.657752386103024,-4.563703174244505,-4.549206796553223,-5.592232749454936
2004-05-25,-5.925566581,-5.509054333,-5.741000435,-4.527035815033207,-6.740322967144586,-4.162631385912849,-4.021666071283993,-4.723246862498228,-6.192922801,-4.723246862498228,-4.692396116,-0.0484387,-5.252738135,-4.752650657312402,-4.565647473089983,-4.537189325797407,-6.41860701793813
2004-05-26,-5.686206505,-5.28808018,-5.522480588,-4.510379399451745,-6.169742836710147,-4.328572093388618,-4.278854360531682,-4.824988538902014,-5.921947779,-4.824988538902014,-4.677707076,-0.050868106,-5.379559244,-4.410808501232422,-4.569663418020711,-4.794792945865584,-5.521027307833875
2004-05-27,-5.464059239,-5.083327484,-5.318878069,-4.499905577062338,-6.053542720404815,-4.223804761119817,-4.11789663197545,-4.757371817070325,-5.772544262,-4.757371817070325,-4.671116488,-0.049547494,-5.317249096,-5.680060017142261,-4.55845044039218,-4.548089579265434,-5.849008988520543
2004-05-28,-5.257820025,-4.893558708,-5.129133719,-4.490689382023673,-5.862984522072294,-4.13814847056347,-4.029562036683399,-4.642954121526485,-5.610795745,-4.642954121526485,-4.580416208,-0.04847916,-5.22584849,-4.769467314496991,-4.554188654556902,-4.555047219093971,-5.362981296979249
2004-06-01,-5.337352779,-4.984861616,-5.212632491,-4.481452784954527,-5.94358729260021,-4.3419386957308514,-5.264170840419605,-4.62219054369157,-5.655242455,-4.62219054369157,-4.585011224,-0.047782582,-5.144618613,-4.802463058322705,-4.560990490408376,-4.5487779150917245,-4.661109209205268
2004-06-02,-5.392220064,-5.014821071,-5.237489698,-4.472194885073294,-6.21678098114516,-3.9522750974522354,-9.946307393897849,-4.504742174525941,-5.660250563,-4.504742174525941,-4.486143337,-0.046856834,-5.051402497,-4.395181203433445,-4.563607699291145,-4.532613531567613,-4.27753810956127
2004-06-03,-5.191110593,-4.830054905,-5.05327335,-4.462917542231871,-5.8996398318517,-3.847150848559459,-3.7143613646063023,-4.338629942102073,-5.507060878,-4.338629942102073,-4.331608493,-0.045959902,-4.959847701,-5.153481688792183,-4.561552880044674,-4.5421642918071,-4.709447818171706
2004-06-04,-5.114875547,-4.761409287,-4.982543618,-4.453626121588296,-5.829573788915438,-3.742453277275292,-3.5894236916572115,-4.22316158274895,-5.450098068,-4.22316158274895,-4.279124468,-0.045050833,-4.853361526,-5.439911863649334,-4.562653184446677,-4.5242206739426845,-5.093197812290262
2004-06-07,-4.93349904,-4.59509876,-4.815597654,-4.444309091252182,-5.509705068924708,-3.7694183599729953,-3.597702524615652,-4.240566925431611,-5.246634562,-4.240566925431611,-4.202926579,-0.045940253,-4.880852886,-4.894603996676686,-4.557825105853216,-4.6556789899335485,-6.077534099122485
2004-06-08,-4.764962562,-4.440855429,-4.659920826,-4.443789040267063,-5.405284952216299,-4.60958096220296,-4.312314120695495,-4.834571459315456,-4.908676555,-4.834571459315456,-4.827545835,-0.05731789,-5.516331647,-3.645411345811394,-4.59062284674567,-5.316851062483545,-4.883299723980827
2004-06-09,-4.728487715,-4.521290924,-4.732750675,-4.434447541171792,-6.324452877757054,-4.537773471845079,-4.16159428054015,-4.894681006359425,-4.951511398,-4.894681006359425,-4.974849386,-0.055365671,-5.402004731,-5.282763336790125,-4.596629606204205,-4.586720290705038,-5.960939022746166
2004-06-10,-4.846748654,-4.637441892,-4.840772753,-4.425083478952787,-4.727305209607863,-5.231727042263462,-4.039147667391879,-4.811150130588638,-5.021430458,-4.811150130588638,-4.898633621,-0.053940382,-5.313710677,-4.204290381882296,-4.603645644890418,-4.593082820753472,-5.634934226703972
2004-06-14,-4.684333439,-4.480129448,-4.683398588,-4.415702455236415,-4.324406540464219,-4.225331180664102,-3.9945263140072966,-4.668662816823298,-4.874368258,-4.668662816823298,-4.741602914,-0.052708724,-5.23912768,-5.863962420644188,-4.581701884494881,-4.606350690598135,-5.9015743497627104
2004-06-15,-5.175331547,-4.976099354,-5.158365496,-4.406304012898332,-5.568165626396734,-4.373413789275863,-4.151833908909264,-4.930740834876114,-5.25404917,-4.930740834876114,-4.942974447,-0.053401446,-5.27202987,-4.706214940128855,-4.592364236449738,-4.711052676139567,-6.282227276748149
2004-06-16,-4.98966354,-4.794158426,-4.979516727,-4.396889557100614,-5.538569188311696,-4.320815777661728,-4.151187701548672,-4.755968369064086,-5.085193839,-4.755968369064086,-4.722861465,-0.052338652,-5.214323653,-4.340201115230523,-4.5905216031781135,-4.622519058128179,-4.8230991799828
2004-06-17,-4.817156461,-4.62546729,-4.81277534,-4.387451051225487,-4.564194665184958,-4.567981783222085,-4.081677174666226,-4.698676277589046,-4.940323219,-4.698676277589046,-4.671769333,-0.051187761,-5.13734829,-4.2347511980966255,-4.568052232870215,-4.559574140678153,-5.619135565617248
2004-06-18,-5.317337303,-5.134915385,-5.301763997,-4.377990588373216,-5.869137600864922,-4.298916647753586,-4.249607809882503,-4.97849186138462,-5.335939248,-4.97849186138462,-4.88330355,-0.05243176,-5.199540106,-5.669114063138776,-4.583084114694142,-4.703083628194637,-6.371489053791019
2004-06-21,-5.121566911,-4.941375753,-5.113182599,-4.368513151738005,-5.211612048775069,-4.474718954854834,-4.0267416385988,-4.658607673433719,-5.22056678,-4.658607673433719,-4.667012097,-0.050892899,-5.102400514,-6.751483952317372,-4.538987433494688,-4.506673827729443,-5.786218553789813
2004-06-22,-5.678400871,-5.480143443,-5.631794023,-4.35902238618106,-5.612674226341655,-3.9115973745774166,-4.2317299827108,-4.958056448780692,-5.645092966,-4.958056448780692,-4.897413378,-0.052656358,-5.176390533,-4.574407990557041,-4.509221391330095,-4.681576406678386,-7.3270846494126065
2004-06-23,-5.456813796,-5.261294363,-5.420734677,-4.349505564688878,-5.212919165762044,-4.291495324480025,-4.257652946764209,-4.781361431904562,-5.453970934,-4.781361431904562,-4.66622439,-0.051769769,-5.127797338,-5.497142591565387,-4.475003769834903,-4.548441084036608,-4.17479677567644
2004-06-24,-5.251092589,-5.058504847,-5.224062674,-4.339967919307362,-5.514741258102558,-5.888063561887141,-4.605077352852503,-5.020546442295581,-5.186494074,-5.020546442295581,-4.810257923,-0.055346563,-5.326306293,-4.195010686971946,-4.486076522985817,-4.8375956723119495,-5.328607369513024
2004-06-25,-5.426594337,-5.276809785,-5.434622481,-4.330417583881073,-5.824999677637468,-4.478813427968848,-4.531140671521733,-5.148807652823824,-5.348286789,-5.148807652823824,-4.958121857,-0.054236068,-5.267988941,-5.625426416666175,-4.496792046291396,-4.538689162649232,-4.34778589396311
2004-06-28,-5.620968711,-5.436207395,-5.589372703,-4.320837704566182,-6.036271759867007,-4.399267136037924,-4.4604934343881,-5.093065491031372,-5.469383413,-5.093065491031372,-4.886062822,-0.053239678,-5.214482155,-3.908853718574857,-4.493157897154551,-4.523818891642172,-5.179625265837258
2004-06-29,-5.666853668,-5.427382187,-5.582544639,-4.311247158623979,-5.887594853929771,-4.279940410632377,-4.283428638587169,-4.945776108408298,-5.475713213,-4.945776108408298,-4.776388104,-0.051876246,-5.124610154,-4.894430561316392,-4.492884497254549,-4.494285563376905,-4.574015012384336
2004-06-30,-5.446095056,-5.212409386,-5.374846255,-4.301634334430458,-4.960358731114888,-4.281181077038876,-4.348230794158078,-4.888213425336759,-5.279456273,-4.888213425336759,-4.656400981,-0.051582808,-5.121121367,-4.845045462299953,-4.487771094780247,-4.58371201586128,-5.9835382101136325
2004-07-01,-5.241139123,-5.014421121,-5.184861444,-4.292000164400865,-4.959561420116776,-4.15249230075589,-4.07963753592182,-4.736316427104457,-5.182849033,-4.736316427104457,-4.62877573,-0.050014881,-5.032230571,-4.411649159042023,-4.474737633516485,-4.448201170406504,-5.408123846406239
2004-07-02,-5.81655726,-5.586686593,-5.73592847,-4.282346482432819,-5.45722947934257,-4.2883143866683815,-4.307220957294884,-5.041175292545914,-5.642843323,-5.041175292545914,-4.86759176,-0.052419999,-5.13324157,-3.9360250974979807,-4.483722749580663,-4.680430591744299,-5.453805514993911
2004-07-06,-5.924320452,-5.613143659,-5.763784622,-4.272674657251733,-6.52816453071824,-4.187638106974284,-4.046538186710842,-4.880414901324495,-5.67253386,-4.880414901324495,-4.709578916,-0.05134955,-5.061139221,-4.954126119827656,-4.469240766979705,-4.440280521550741,-5.703280285594841
2004-07-07,-6.512016171,-6.165134572,-6.297638085,-4.262982970076814,-6.556752116062505,-5.208449975078075,-4.3968928576170825,-5.1580287346801885,-6.120075546,-5.1580287346801885,-4.922842976,-0.053745489,-5.167375274,-5.132411544901288,-4.490047696979998,-4.6564859117214485,-6.571722618583437
2004-07-08,-6.230195614,-5.895721062,-6.040933572,-4.253267163808431,-6.828366423256878,-4.218630424503461,-4.161264267623759,-4.819284370945059,-5.976853603,-4.819284370945059,-4.698656922,-0.051913995,-5.068449274,-5.033459274672001,-4.49048513338153,-4.423809396493191,-4.799404958209483
2004-07-09,-6.406816643,-6.034202931,-6.177825055,-4.243538389261031,-7.082876683262993,-4.132586567094144,-4.112178312717077,-4.828961395568166,-6.086580891,-4.828961395568166,-4.700843206,-0.051231321,-5.009382838,-4.546474136385338,-4.4702870236337535,-4.4543593840763895,-5.401565106411346
2004-07-12,-6.132640859,-5.774486794,-5.929360588,-4.233789028662405,-6.386745496912889,-4.04080255179494,-4.017608512445735,-4.638422347419902,-5.912476525,-4.638422347419902,-4.529500359,-0.049882969,-4.944746988,-6.370936929144072,-4.469713377395423,-4.432331207596801,-4.28230758407184
2004-07-13,-6.015389112,-5.656988707,-5.818405477,-4.224009092355342,-7.678221044598287,-3.948315754803462,-4.130108852290844,-4.517995577061034,-5.849845601,-4.517995577061034,-4.487191435,-0.048532412,-4.84854087,-5.545349778189796,-4.472136615349172,-4.409495537850153,-5.9985240166383935
2004-07-14,-6.054673257,-5.672472767,-5.835112206,-4.214216107365948,-6.247877900734252,-5.575596831945661,-3.7124134663893016,-4.440990815209034,-5.867331976,-4.440990815209034,-4.42471606,-0.047698432,-4.77229343,-5.532715645417711,-4.473123563174065,-4.423069640778892,-4.709170536787356
2004-07-15,-5.921502679,-5.509956726,-5.679872029,-4.20440604109428,-5.992403210803653,-4.338074982529862,-3.5257665819301773,-4.254093117412292,-5.778183677,-4.254093117412292,-4.308544633,-0.046604729,-4.674232633,-4.106101766456582,-4.461814968567675,-4.401754131652875,-5.648858758964144
2004-07-16,-5.682435047,-5.28891588,-5.465529458,-4.194569700492405,-5.184830452399251,-3.625839410572755,-3.316947865665163,-4.039948701510377,-5.652569609,-4.039948701510377,-4.197764452,-0.045494644,-4.581636499,-4.398226341851518,-4.433484497259812,-4.384417626383714,-4.825096394257186
2004-07-19,-6.301574069,-5.90582302,-6.059870859,-4.184718619328959,-6.72286068763683,-4.060101676555913,-3.634056075378632,-4.445145562334005,-6.145156607,-4.445145562334005,-4.522531244,-0.04919616,-4.74503886,-5.347872576530235,-4.465522414009335,-4.671703627126855,-7.500338911850751
2004-07-20,-6.418670223,-5.942529416,-6.098156876,-4.174841843840501,-6.675581777888025,-3.962002558324828,-3.553807195449344,-4.317492394526828,-6.176477925,-4.317492394526828,-4.373213272,-0.04855469,-4.681724685,-4.274652567891154,-4.471314892887192,-4.426097395288724,-4.900104655323688
2004-07-21,-6.143633875,-5.689594514,-5.85516541,-4.164950066596831,-4.990402895068291,-4.948948542922503,-3.791801853997118,-4.38616491773141,-5.920369428,-4.38616491773141,-4.337540702,-0.050081155,-4.778103074,-4.986379390028008,-4.453130752438786,-4.588489707889125,-4.720846634042846
2004-07-22,-6.844026994,-6.426079348,-6.565857546,-4.155032406635595,-6.869041142850247,-4.456596991232543,-4.183186597317248,-4.950351283552798,-6.530460186,-4.950351283552798,-4.851413973,-0.054229277,-4.987605816,-4.869393904090452,-4.49497181163748,-4.786957184507665,-5.865705292192406
2004-07-23,-6.538006354,-6.137298152,-6.290668028,-4.145097328862254,-6.523194068895325,-4.215776860114969,-4.117212812758468,-4.6831076733696415,-6.329727856,-4.6831076733696415,-4.577681778,-0.052548798,-4.912934942,-4.300113763886769,-4.480218162208945,-4.437629901666552,-5.633739111306351
2004-07-26,-6.971925229,-6.558861913,-6.700214784,-4.135139441802237,-7.41504093338704,-4.410596091548013,-4.271996889746979,-4.954701124028399,-6.659853185,-4.954701124028399,-4.779268743,-0.053657423,-5.00701008,-4.982985572243479,-4.49506140731078,-4.565307258694947,-4.831386324360825
2004-07-27,-7.349795542,-6.875597422,-7.010603108,-4.125162000491714,-6.593928247603483,-4.5467787954742,-4.360699432892444,-5.029991228721938,-6.909611961,-5.029991228721938,-4.780574244,-0.054051765,-5.04021622,-5.055251979165895,-4.511324903497295,-4.53108080605547,-4.856310940328025
2004-07-28,-7.006710742,-6.553333027,-6.70465411,-4.115164665992592,-7.226899075239923,-5.738239769378501,-6.382116732961791,-4.8002447331993965,-6.704219579,-4.8002447331993965,-4.575753282,-0.052457903,-4.965704153,-4.428878799105731,-4.510844901713546,-4.428572112659342,-5.795701639791248
2004-07-29,-7.090856595,-6.618451912,-6.772192511,-4.105145279553206,-7.7132414679532975,-5.315928686178146,-4.175195553137503,-4.812124019161774,-6.761971108,-4.812124019161774,-4.59478528,-0.051430418,-4.908878085,-3.848313514921569,-4.519183040728528,-4.4434223122031815,-8.941796247951979
2004-07-30,-6.766776213,-6.31535923,-6.482748618,-4.095104005564297,-7.7267914127144275,-4.275255930816615,-4.215585383649015,-4.7042882908050885,-6.530679627,-4.7042882908050885,-4.433132032,-0.050692448,-4.912832633,-4.791478918923043,-4.519892284721356,-4.484502210028785,-4.900290890688125
2004-08-02,-6.466396035,-6.034802355,-6.21329228,-4.085042525070877,-6.57933283597511,-3.98899648800156,-4.035597927464115,-4.595615081938286,-6.35328786,-4.595615081938286,-4.384832612,-0.049348181,-4.82246871,-4.812725649931141,-4.503618705973965,-4.41289668198154,-5.895397303906741
2004-08-03,-6.187892305,-5.775041946,-5.962389762,-4.074959844154339,-6.308848972304811,-3.97434053632244,-4.0706201930989705,-4.580315654216786,-6.135016354,-4.580315654216786,-4.330530498,-0.049128466,-4.800842152,-5.189121332651563,-4.504380395376401,-4.48924065231013,-4.056435971010364
2004-08-04,-6.663834588,-6.272054248,-6.441959563,-4.064631161929052,-6.996000818854451,-4.109349277639241,-4.26639314662163,-4.908590133158328,-6.521161006,-4.908590133158328,-4.60724549,-0.050921096,-4.874682459,-3.983927930779419,-4.508591545439129,-4.612373088237375,-5.750640598994386
2004-08-05,-6.370961882,-5.994711684,-6.175315279,-4.05473059286164,-6.726843027129283,-4.131170984303568,-4.3313695280226,-4.773475676558238,-6.281191156,-4.773475676558238,-4.407705247,-0.05068339,-4.88295741,-4.602906062038864,-4.3746741932723054,-4.433422734800656,-5.604134288288717
2004-08-06,-6.863648907,-6.496345279,-6.660177185,-4.044583926940565,-6.640854739809749,-4.107918315712159,-4.527929408124329,-5.140929348361029,-6.675133507,-5.140929348361029,-4.719294299,-0.052356324,-5.05644352,-5.407576765616328,-4.39569877421228,-4.543350233493232,-5.804638936316556
2004-08-09,-7.615327453,-7.20779054,-7.348756665,-4.0341354252778405,-8.123587196340232,-4.588169392229384,-4.872580892837457,-5.5278459124651,-7.262069475,-5.5278459124651,-5.0511941,-0.057163212,-5.332812681,-4.349236958647096,-4.4383027698657775,-4.753186522017126,-6.124681726379604
2004-08-10,-7.252695999,-6.860694032,-7.019337673,-4.024225984406013,-7.778481924083518,-4.474386625380417,-4.684410304493028,-5.172444228911878,-7.053506286,-5.172444228911878,-4.769303731,-0.0551228,-5.20317513,-4.53483980872241,-4.438441456683823,-4.364781119255353,-5.374000646874896
2004-08-11,-6.916744614,-6.539542169,-6.712783351,-4.014014673360246,-7.431054729142207,-4.501182767792116,-4.77031952539726,-5.200598858447282,-6.781437046,-5.200598858447282,-4.739659697,-0.0551344,-5.227282846,-4.074548938870388,-4.441479507164711,-4.509554988448439,-5.869424222947693
