dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2004-09-15,-3.6504659,-3.521004991,-3.624746944,-2.4380894118578857,-2.9548689118674947,-1.9776335699251943,-2.7601352334871,-2.713901972797552,-2.713901972797552,-2.899255761,-2.853119221,-0.029656376,-3.004119401,-3.0221351114130712,-3.091470245571782,-3.0034002374470634,-3.717586798425701
2004-09-16,-3.707560385,-3.604695898,-3.71317044,-2.430057340568622,-5.757421723006745,-2.393921389307893,-4.621479087819249,-2.8165233816553226,-2.8165233816553226,-2.915218813,-2.909470467,-0.029550971,-2.985522105,-3.415601394100179,-3.08572620765276,-3.018866901234851,-3.680011266112259
2004-09-17,-3.639197883,-3.52390143,-3.618091483,-2.422004434309803,-3.334966805467749,-2.2493109442771235,-2.165384069500563,-2.6753145512637007,-2.6753145512637007,-2.812707883,-2.818869662,-0.028918715,-2.918128126,-3.042740699645341,-3.0558889077806786,-2.935826787997639,-3.75176506397014
2004-09-20,-3.595296496,-3.469383684,-3.579325107,-2.4139315649340305,-4.366883803194873,-2.466457402784961,-2.728448307326377,-2.661324664957735,-2.661324664957735,-2.854731164,-2.787644973,-0.029314831,-2.920273074,-2.885793460753688,-3.052686167193433,-2.972478296462832,-2.762915417249173
2004-09-21,-3.532175344,-3.392021928,-3.477123106,-2.405835803944228,-4.693361311306927,-2.81284566169734,-2.364090887554286,-2.622757751029488,-2.622757751029488,-2.735049458,-2.787485184,-0.028678347,-2.85194665,-2.689782712334329,-3.008450603798168,-2.8954103537269,-3.014455742004903
2004-09-22,-3.59950731,-3.485817587,-3.576507442,-2.3966492722064707,-5.49855283167191,-2.3715610126932893,-3.371354679002144,-2.700268295826255,-2.700268295826255,-2.773772657,-2.822841556,-0.028810159,-2.848930971,-3.6326939959689866,-3.009961620406897,-2.932833137241675,-3.1424219660097656
2004-09-23,-3.587474598,-3.472743627,-3.562177889,-2.3885520124404174,-5.255839966623067,-2.4175009775517804,-2.4442894891485265,-2.655620843210044,-2.655620843210044,-2.745162728,-2.775750161,-0.028672165,-2.808078389,-2.887752695802345,-2.9413332960653875,-2.8481778068650447,-3.044578058494971
2004-09-24,-3.54399996,-3.419712341,-3.522113111,-2.3814245370524008,-4.837910945093117,-1.7604391892451494,-2.5688671441812003,-2.5885934144605685,-2.5885934144605685,-2.764233774,-2.70862646,-0.028699519,-2.797457801,-2.867060210603471,-2.935454962316924,-2.874183207543991,-3.189086027200368
2004-09-27,-3.48812839,-3.352575247,-3.441434468,-2.3732448927327474,-2.5296240082495705,-3.1240297763558478,-2.3281624770729525,-2.5816891342968016,-2.5816891342968016,-2.657977767,-2.711465301,-0.028232194,-2.729792109,-3.118835212703103,-2.935682874504068,-2.83642887994838,-3.116157936660984
2004-09-28,-3.455781239,-3.31762883,-3.4005471,-2.361333576119708,-3.1729859511964804,-2.5091276463652767,-2.034456096602623,-2.5489343638201434,-2.5489343638201434,-2.595716884,-2.675171129,-0.02786986,-2.672565536,-3.5153305587870776,-2.9275552808872427,-2.82341731542516,-3.637541744455696
2004-09-29,-3.40753462,-3.258865675,-3.330674962,-2.0153563828313747,-4.683923690025081,-1.849699015753835,-2.117192046435795,-2.4528149342120917,-2.4528149342120917,-2.518820504,-2.606735829,-0.027402481,-2.609966594,-3.435148891926758,-2.8628640875996494,-2.7732425810025867,-2.5325132974209343
2004-09-30,-3.390431273,-3.231851436,-3.331015591,-2.004178534752496,-2.470247196161542,-1.9202768624498725,-2.552934220665239,-2.46882770758432,-2.46882770758432,-2.622124834,-2.585378126,-0.028150619,-2.670236315,-2.926142953315692,-2.8484437488911607,-2.823134510094024,-3.6664953435422
2004-10-01,-3.347966418,-3.178292194,-3.263353515,-1.992963424760613,-2.9686879963915,-1.9422929176920247,-2.2253357237101143,-2.4696264316036904,-2.4696264316036904,-2.560732089,-2.573934045,-0.027692014,-2.612704169,-3.0214690802770896,-2.847407244087223,-2.752713736426964,-3.216437477500715
2004-10-04,-3.38553799,-3.197032746,-3.356559997,-1.9872545678651377,-4.255761596207446,-4.277080009118898,-3.2519828705993508,-2.588539248227384,-2.588539248227384,-2.859597922,-2.678147118,-0.031384348,-2.913801887,-2.8532905725369777,-2.8489888083581376,-3.0106990032006014,-4.056750314316786
2004-10-05,-3.357459408,-3.194138997,-3.345155667,-1.9763867120849288,-5.169216837773794,-3.132893195566424,-4.075613965668769,-2.69150045578797,-2.69150045578797,-2.777612883,-2.755018412,-0.030788069,-2.851898037,-3.0634022227120217,-2.8525268634740684,-2.7636705425793724,-3.0488216237609445
2004-10-06,-3.3376223,-3.164578726,-3.327271045,-1.967641343023456,-4.620398137858127,-3.0699849532143646,-3.102831521064338,-2.636974285605287,-2.636974285605287,-2.807120327,-2.679188657,-0.030686212,-2.850480747,-3.0381105625817555,-2.851382987476409,-2.80375645723781,-3.06024642814152
2004-10-07,-3.30685458,-3.124171636,-3.279915641,-1.9588736648085476,-2.682365245364384,-1.717342454013434,-2.932427825466532,-2.6421460541178163,-2.6421460541178163,-2.784473784,-2.681193723,-0.030116371,-2.814864921,-3.213690274624861,-2.841359316424984,-2.767230535707877,-3.096559542094643
2004-10-08,-3.482328784,-3.342277315,-3.496930846,-1.950083905283779,-3.2419437227473877,-1.7770231979359346,-3.242600989045276,-2.835452928538923,-2.835452928538923,-2.882166545,-2.820388032,-0.03095033,-2.875771104,-3.08808431112425,-2.853493238190569,-2.8495151106424963,-3.2877907623682336
2004-10-11,-3.504430364,-3.370210861,-3.52122216,-1.9412716561253525,-3.837947687887066,-2.5086323635942462,-3.1165577215831526,-2.8036177703043705,-2.8036177703043705,-2.88573868,-2.786743793,-0.030567373,-2.858108396,-2.793180907256501,-2.8571171993007507,-2.781624500788485,-2.9357041749062174
2004-10-12,-3.450943238,-3.306349145,-3.439497816,-1.932436813612705,-2.8135936024332704,-2.3801187102603656,-2.776316342468347,-2.666381474666633,-2.666381474666633,-2.786158382,-2.687649309,-0.029788299,-2.787763481,-3.3425247232503965,-2.853841275058488,-2.7607476573157235,-2.9181795058670987
2004-10-13,-3.397348729,-3.2387736,-3.342858332,-1.9235791270681688,-4.225479512649607,-2.4070692707133152,-2.43062551070182,-2.608017252855165,-2.608017252855165,-2.675987043,-2.672515323,-0.029122344,-2.721730529,-3.407547566765508,-2.8524769650250983,-2.7573623139325285,-2.781389517299333
2004-10-14,-3.348552272,-3.178270277,-3.257654929,-1.914697867273567,-3.466113279826289,-2.197599846519616,-2.171890694874333,-2.506259108883598,-2.506259108883598,-2.554451885,-2.629046981,-0.028495593,-2.653986308,-4.106616648799078,-2.8508040708842115,-2.749828506453751,-2.7457455466795238
2004-10-15,-3.417627505,-3.266226169,-3.349771338,-1.905794720986408,-5.239688646145129,-2.2849035807330065,-2.2892655897668583,-2.4075102647878803,-2.4075102647878803,-2.546069461,-2.51493531,-0.028035907,-2.608676285,-2.50328193362468,-2.8575546534650886,-2.790826655496511,-3.5122747442848565
2004-10-18,-3.382088808,-3.223161745,-3.312582916,-1.8991219279802376,-4.6463696096577705,-2.27519694564184,-3.786040489593086,-2.3176631528705447,-2.3176631528705447,-2.530979764,-2.412276925,-0.027770661,-2.574147649,-2.6866563488243065,-2.8486301412410446,-2.77630392592058,-2.528658755195831
2004-10-19,-3.382619723,-3.212223013,-3.344468835,-1.8902975218982432,-4.517748228181427,-3.438452604344811,-2.9296531990828565,-2.4368977860574503,-2.4368977860574503,-2.728460948,-2.488919382,-0.02926054,-2.751884662,-3.1496093619711902,-2.8489802420935257,-2.8775707710249017,-2.4203656407475864
2004-10-20,-3.427372668,-3.294423656,-3.426718227,-1.881341267375661,-4.194156657592698,-1.430410453987033,-3.002851367349759,-2.5715142139408664,-2.5715142139408664,-2.717762242,-2.587419743,-0.029206055,-2.719291204,-3.4248091302800283,-2.854661639000531,-2.790631456880293,-3.715612577353853
2004-10-21,-3.439593079,-3.291194819,-3.479082336,-1.8749156366067443,-4.982920410841603,-2.117495022946704,-3.60484490464185,-2.565079254602264,-2.565079254602264,-2.939064962,-2.618421815,-0.031330409,-2.933667282,-2.687895356364688,-2.844505594284864,-2.9457154558547383,-2.4902684792029115
2004-10-22,-3.416278644,-3.287257329,-3.465494028,-1.8659542888226248,-2.832525331116412,-3.020668828983601,-3.3129619854333794,-2.673894704916468,-2.673894704916468,-2.858479866,-2.684076303,-0.030598111,-2.865863836,-3.3938425022383782,-2.847614832317546,-2.770191600976832,-2.830412263582082
2004-10-25,-4.19138966,-4.022546977,-4.171795913,-2.5513735138607774,-7.69608377504584,-4.760858524065709,-4.529917867000012,-3.307029394380377,-3.307029394380377,-3.4029215,-3.279981635,-0.036676362,-3.532114291,-3.0818434951047404,-2.5864021485801176,-3.020754862908771,-2.39464606416429
2004-10-26,-4.128766027,-3.943961912,-4.084657911,-2.5414239417457813,-4.050576355139135,-4.283917109150081,-3.99535373445023,-3.0574496605670696,-3.0574496605670696,-3.333619435,-3.085570086,-0.035463765,-3.434256589,-3.208140230127122,-2.588074171637016,-2.529623797456798,-3.717135122619884
2004-10-27,-4.04720901,-3.860540763,-4.016280652,-2.530660572453504,-4.8617559859031365,-3.074898522469025,-4.298256257378049,-2.9317730051304896,-2.9317730051304896,-3.324298951,-2.989793295,-0.034869932,-3.387774085,-2.815787349827619,-2.587633602238495,-2.578897285468684,-2.9547310866894447
2004-10-28,-3.97191361,-3.78053003,-3.946576862,-2.5214254434918866,-4.688059677500043,-3.79937152922409,-4.189548257663043,-2.9151155615192312,-2.9151155615192312,-3.32972242,-2.970506247,-0.034238916,-3.353089145,-2.848262350244417,-2.568088457906111,-2.560744149414102,-3.0450188385597183
2004-10-29,-3.914899035,-3.741374899,-3.900632382,-2.5094600318690654,-3.865430883266338,-3.4706467855869807,-3.4785667444815225,-2.913729850797613,-2.913729850797613,-3.216082277,-2.98376896,-0.033264249,-3.250055978,-2.733906659766536,-2.538255570592419,-2.5041913019532114,-3.162613460256841
2004-11-01,-3.827799795,-3.64179756,-3.777195387,-2.498677067498785,-4.310960337503034,-3.126562874764118,-2.997920023036182,-2.7943027577735493,-2.7943027577735493,-3.083795619,-2.906395066,-0.032182567,-3.150724216,-2.9722363805720446,-2.5392457076365904,-2.489464164234238,-3.207452089562873
2004-11-02,-3.754047724,-3.562114647,-3.687084085,-2.486269974795045,-4.649178882283749,-2.8672610284922047,-2.7691422157372707,-2.6977256025616514,-2.6977256025616514,-2.996368366,-2.83033432,-0.031280798,-3.06534011,-2.75078068455434,-2.5291472017375445,-2.482031601042355,-3.108174529475698
2004-11-03,-3.691007876,-3.49353738,-3.616483113,-2.1477690040161708,-4.806297191782988,-2.9043128538155174,-2.6923170650806525,-2.6595185089963778,-2.6595185089963778,-2.956341724,-2.785959388,-0.030618744,-3.006286737,-2.6788021925514447,-2.495546221722601,-2.471825499482943,-3.1388581790638663
2004-11-04,-3.640937166,-3.437846782,-3.569778206,-2.138994906568972,-4.499207906326585,-2.9452343529055427,-2.7752739085167475,-2.6547740508535806,-2.6547740508535806,-2.965518963,-2.759433477,-0.030316085,-2.984280053,-2.350365486923561,-2.4953223749633584,-2.496180274657517,-2.500851575524163
2004-11-05,-3.638783057,-3.424191506,-3.612513614,-2.1305286488989728,-4.224013592621755,-3.407740803022182,-3.461761814196421,-2.751085208402813,-2.751085208402813,-3.17597744,-2.841804855,-0.032432879,-3.179020597,-2.4884609186160764,-2.502964747712542,-2.680326107998805,-2.9340244889485927
2004-11-08,-3.60492221,-3.382320917,-3.586258104,-2.1217140823045004,-2.738292450358126,-3.3658957926688617,-3.541464650800593,-2.8478754785715257,-2.8478754785715257,-3.250848499,-2.891456507,-0.032319327,-3.213140975,-2.7291163284220774,-2.499908740242569,-2.54200144329464,-3.2703851178483188
2004-11-09,-3.540621284,-3.309276,-3.478483828,-2.112876292055463,-4.505302559054578,-2.8533305531698647,-3.338817184054676,-2.8119967391889973,-2.8119967391889973,-3.096853124,-2.890609679,-0.031313858,-3.118507275,-2.6071376063874228,-2.498088529448744,-2.4687519307257144,-2.8106938393443324
2004-11-10,-3.537630508,-3.298274138,-3.512255799,-2.104085194984576,-4.035017073421335,-3.4863223011911617,-3.5712801509567584,-2.819034660972753,-2.819034660972753,-3.250540568,-2.887979004,-0.032730247,-3.238201556,-2.377430547849394,-2.49644113456762,-2.6503703021474974,-3.9499171603756658
2004-11-11,-3.477969119,-3.23087872,-3.415044596,-2.095201847485336,-4.475894611457168,-3.1450074038940974,-3.057881686748144,-2.824338016839352,-2.824338016839352,-3.099828453,-2.917217918,-0.031577443,-3.147934948,-3.522029413437819,-2.498178321599913,-2.475548573452713,-2.846863836221264
2004-11-12,-3.445763256,-3.195688021,-3.385315222,-2.0862924440723414,-4.416710179780472,-3.043639802597732,-3.0819838712433176,-2.762300546483265,-2.762300546483265,-3.09537725,-2.847932772,-0.031145753,-3.116755516,-2.364004586638285,-2.487004739089844,-2.516779383195502,-3.012447428029173
2004-11-15,-3.393772381,-3.137632948,-3.295119603,-2.0773593416658445,-4.332074177397793,-4.486170616172487,-2.01341082134701,-2.710257938902803,-2.710257938902803,-2.968308704,-2.834865473,-0.030228491,-3.040414817,-3.1540014781317027,-2.481451424650089,-2.468568783399172,-3.0619489629038874
2004-11-16,-7.314153408,-6.243397208,-6.09893885,-2.0689848702343205,-4.649786647309171,-3.4515968833422885,-3.338360090304114,-2.737811730663375,-2.737811730663375,-4.743167498,-6.5672419,-0.070041185,-6.438288014,-2.346892823845671,-2.8314510407813867,-5.833669871126385,-2.886419364360572
2004-11-17,-7.190434139,-6.1352482,-6.020401729,-2.0600170473533184,-4.774806587479885,-3.354201799973761,-3.402269695128775,-2.94385128333424,-2.94385128333424,-4.862404083,-5.983666821,-0.066770979,-6.353997432,-2.915296688732796,-2.839358334330356,-2.838799834450664,-3.3924331804617345
2004-11-18,-6.884208324,-5.875294726,-5.757313697,-2.0510262519247435,-4.64566450646739,-3.044720037694043,-2.847325691995936,-2.772675389016808,-2.772675389016808,-4.591433903,-5.718676624,-0.063565532,-6.083047885,-3.7177573404775,-2.8396833232096714,-2.78204476935521,-4.329877082504184
2004-11-19,-6.628191485,-5.659337043,-5.549991047,-2.042007478040922,-2.6835499374968523,-2.791123114248981,-2.6106360473032653,-2.7574413877755264,-2.7574413877755264,-4.402895743,-5.564075425,-0.059765351,-5.860980772,-3.386680878548616,-2.8338612696696672,-2.784771270017976,-4.120571644501011
2004-11-22,-6.445501188,-5.544290364,-5.457005733,-2.032966153797233,-2.908554873324381,-2.6949347434391147,-2.751553943527424,-2.803884224697642,-2.803884224697642,-4.339170198,-5.444300341,-0.057430546,-5.71800528,-3.004150832528941,-2.83959766445838,-2.8144281132562488,-4.800379849683511
2004-11-23,-6.276519039,-5.439099204,-5.372404488,-2.0239004950371835,-2.980143246770252,-2.9741296578055523,-2.711580226971801,-2.8149973995162063,-2.8149973995162063,-4.26396182,-5.2900284,-0.053167566,-5.556350713,-3.525610669765132,-2.832787148865568,-2.7961181082631845,-4.036329503400082
2004-11-24,-6.0659841,-5.269362236,-5.211513829,-2.0148090124265345,-3.179889732472669,-2.456483376508036,-2.55011973878067,-2.761352007573745,-2.761352007573745,-4.153769776,-5.135166134,-0.052247467,-5.416269756,-2.8609652447382863,-2.8237619615376173,-2.766597235791509,-3.9989660456402856
2004-11-26,-5.837263534,-5.074809176,-5.020495242,-2.0056941638697694,-4.740871809300224,-2.2979955563659678,-2.521845324616184,-2.611500125246609,-2.611500125246609,-3.962191478,-4.87138907,-0.049092454,-5.05929156,-3.385945517962206,-2.8233688637010657,-2.7651504277914154,-4.049199963508327
2004-11-29,-5.619134424,-4.881509239,-4.819224333,-2.3081563271800563,-4.511915099779661,-2.15234060590643,-4.744149067023293,-2.565800593934103,-2.565800593934103,-3.819931703,-4.776990212,-0.046672049,-4.942545228,-3.3835120090005835,-2.8243257787296345,-2.7528151730235293,-3.530754889642927
2004-11-30,-5.425770863,-4.720392038,-4.672100575,-2.3003952140434984,-2.808627659176151,-2.391786763845291,-2.412573236305147,-2.500748340003673,-2.500748340003673,-3.774745219,-4.636026157,-0.04468955,-4.870074083,-3.1399625868980725,-2.824358568368356,-2.775869694319854,-4.336892857885446
2004-12-01,-5.236191924,-4.557376068,-4.501424626,-2.2926216070087264,-2.063801635371905,-1.9862129769595476,-2.8093071006983688,-2.447876728847404,-2.447876728847404,-3.642147674,-4.536315571,-0.042787295,-4.727092461,-2.9651177811223444,-2.8190838004522423,-2.7515212398482247,-4.378081528239274
2004-12-02,-5.101692992,-4.452195947,-4.455582752,-2.284832855814609,-2.8011021276922627,-2.587114542726494,-2.8614978835330134,-2.497176638633554,-2.497176638633554,-3.746311383,-4.437614796,-0.042371623,-4.73053686,-3.5867727164565,-2.8225656038920017,-2.9114686096247,-3.5833335311719665
2004-12-03,-4.968940989,-4.382916414,-4.394734636,-2.277013143553668,-4.998160195846952,-2.6987482932890745,-2.7078670632964723,-2.607493534458574,-2.607493534458574,-3.652890814,-4.444283185,-0.040652223,-4.594580142,-2.814990968301297,-2.818870512368861,-2.7663794714541687,-3.7875164780319306
2004-12-06,-4.817427796,-4.253504898,-4.269083457,-2.2691724579020227,-4.361536306637392,-2.485633549000825,-2.722079818250375,-2.4925973214284385,-2.4925973214284385,-3.587378339,-4.299101929,-0.039047989,-4.529871652,-3.132058795971711,-2.8115660734953694,-2.759814201846756,-2.919420233344859
2004-12-07,-4.673326838,-4.129068735,-4.141749311,-2.2613100076368218,-4.746516426442523,-2.8208363781725168,-2.552469701916034,-2.453423477908517,-2.453423477908517,-3.49690697,-4.204255745,-0.037456369,-4.409911262,-3.5506110038097307,-2.8108873599045663,-2.748988170022874,-3.152021749418021
2004-12-08,-4.649846265,-4.174006561,-4.201136676,-2.253425565287224,-5.16673003007802,-2.544583463127402,-3.104979204794142,-2.584763018927178,-2.584763018927178,-3.512077371,-4.22296217,-0.036612395,-4.391144182,-3.203001142172415,-2.8194039712732364,-2.7970769590901488,-3.6970169299345295
2004-12-09,-4.535250896,-4.07698179,-4.131619398,-2.2455217863004258,-4.644860626730692,-2.84592206275293,-2.8391037229375544,-2.4898253559928056,-2.4898253559928056,-3.531908879,-4.061759279,-0.035967831,-4.371840388,-3.243046858454069,-2.820228400792664,-2.8117338322671226,-3.757962633391268
2004-12-10,-4.434184438,-4.010825892,-4.066535319,-2.237593963364734,-2.881013754574393,-3.0129986678019263,-2.726897637548344,-2.559709549602311,-2.559709549602311,-3.461226049,-4.064670248,-0.03472005,-4.311817125,-2.980386491417581,-2.8233231313857123,-2.759623939193917,-3.386800416843778
