dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2001-01-24,-9.759137406,-8.097720371,-6.700462812,-6.192675319,-7.125299388,-3.768930166,-7.801906613,-7.758238926,-5.84752593,-8.560538092,-9.445130365,-5.463168531,-5.632951457,-3.751879985,-6.579847829,-4.724424874,-4.850506826,-4.53045429,-5.124468723,-6.862868427,-6.628304763,-4.845940688,-5.22271077,-5.38185396,-5.125055533,-6.142614619,-7.095903577,-4.766247461,-5.891541345,-3.548228534
2001-01-25,-8.900038403,-7.581281604,-6.608974269,-6.103087997,-6.590418393,-3.703331783,-7.601084838,-7.603062499,-5.653408879,-7.8722393,-9.361793893,-5.200673372,-5.312658271,-4.162063858,-6.45229141,-4.598387459,-5.809246821,-4.853166727,-4.869986356,-6.445929837,-6.683707078,-4.568807548,-5.025753821,-5.236212953,-5.601348074,-5.917409014,-6.487090646,-5.188873922,-5.54433372,-3.301236235
2001-01-26,-8.476688498,-6.991125234,-6.497955285,-6.059340364,-10.2963278,-3.985763476,-7.40667274,-7.565805265,-5.47861666,-7.343328023,-9.282166182,-4.918549025,-6.603450478,-3.773830274,-6.299078808,-4.446575327,-6.122868436,-4.708825045,-4.533061056,-5.940235048,-6.589255896,-4.644188558,-4.842667745,-5.09570315,-5.248790433,-5.617927917,-5.976670138,-5.089648077,-5.24543935,-3.210386075
2001-01-29,-8.119834403,-6.484239056,-6.617567307,-5.951037037,-9.898456941,-3.923571968,-7.185856372,-7.456013502,-5.932953242,-7.45107008,-9.146208389,-4.806857773,-6.062268975,-3.580083859,-6.162162333,-4.416278859,-6.100967511,-4.914624681,-4.272466449,-5.696146747,-6.747024324,-4.426514983,-4.798085462,-5.501809149,-5.18345025,-5.842102405,-6.144466193,-4.981288944,-5.068835851,-3.691475997
2001-01-30,-11.39762681,-6.201174659,-6.80463013,-5.857207933,-9.810421512,-3.904264188,-7.098542552,-7.376384285,-5.67838178,-6.9456855,-9.331838039,-4.588861705,-5.644882108,-3.501587683,-6.023591109,-4.436220754,-6.003448606,-4.79261721,-4.759270448,-5.209168141,-6.75154745,-4.819370276,-5.364490207,-5.351956325,-5.286699217,-5.791229411,-6.784577187,-5.156750344,-4.827715138,-3.70835441
2001-01-31,-10.03956493,-5.784085577,-6.769618103,-5.83291553,-8.801310483,-3.83472032,-7.084490834,-7.178440635,-5.354649928,-6.465103416,-9.209263191,-4.430930658,-5.513424092,-3.468907527,-5.887438072,-4.305625115,-5.876923684,-4.665819486,-4.44726105,-5.035654191,-6.597324352,-4.696232768,-5.173767386,-5.207367065,-4.954608637,-5.579658046,-8.239482651,-4.999798717,-4.724598312,-3.741091033
2001-02-01,-9.093651229,-5.835596216,-6.655345244,-5.745807026,-8.337415423,-3.813771958,-7.028402858,-7.15713109,-5.158602218,-6.31617089,-9.171055362,-5.439325659,-5.329096734,-3.502518182,-5.857375804,-4.161728857,-5.756476282,-4.719455968,-4.20635788,-5.893492331,-6.512376666,-4.558206639,-4.980194968,-5.067875874,-4.777195168,-5.550130132,-7.77040748,-5.027786391,-4.743833434,-3.850865188
2001-02-02,-8.550517693,-5.476292719,-6.896856949,-5.639008532,-7.563892905,-3.745461296,-6.85326163,-7.089459666,-4.878207896,-5.900597389,-9.036710805,-5.20761755,-5.076854971,-3.472299006,-5.726714398,-4.118772835,-5.677277035,-4.562245959,-4.021351798,-5.427905465,-6.507432876,-4.31735384,-4.802266028,-5.040623554,-5.286257047,-5.715368165,-6.830482361,-4.643457671,-4.977809703,-3.744532952
2001-02-05,-8.211687106,-5.206592359,-6.780004902,-5.540307295,-10.60608161,-3.709252621,-6.731445422,-7.185508763,-4.621433398,-6.508853049,-9.024342094,-5.936741585,-6.597713031,-3.476998006,-5.764665116,-3.990369942,-5.579043633,-4.814204205,-3.986776669,-5.449901198,-6.333229943,-4.216499143,-4.654340193,-4.921235162,-5.224161523,-5.517681863,-7.055115165,-5.455273236,-5.092107316,-3.592032432
2001-02-06,-7.976715305,-4.891965061,-6.665521468,-5.517382828,-10.2548911,-3.644417077,-6.646316341,-7.113029123,-4.386463182,-6.164032836,-8.938130731,-5.646909302,-7.123569393,-3.549892517,-5.628851375,-3.938940699,-5.464105295,-4.654909942,-3.8535746,-5.069974959,-6.192423532,-4.139600493,-4.491557134,-4.791894374,-4.931451236,-5.438648686,-6.470710586,-5.227642321,-5.186542868,-3.647492779
2001-02-07,-8.310698024,-5.451219084,-6.789134112,-5.449796081,-9.175979443,-3.70580107,-6.73437507,-7.063206362,-4.266750026,-6.239334803,-8.946878846,-5.38852825,-6.462113528,-3.49402682,-6.208712659,-3.820681702,-5.407392871,-4.514318905,-3.771284427,-4.74638969,-6.09171807,-3.954092773,-4.369084874,-4.667171413,-4.634306184,-5.733384106,-7.608755381,-5.552212825,-5.128356995,-3.497909655
2001-02-08,-8.00826794,-5.429717465,-6.674465646,-5.349285412,-16.27021676,-3.718820771,-6.707328975,-7.103968928,-4.377253578,-5.802625296,-8.899931014,-5.189552712,-6.604356948,-3.503982453,-6.058482855,-3.721276586,-5.49516337,-4.35110728,-4.679223087,-4.864542206,-5.96574511,-4.742216777,-4.224819921,-4.554042632,-4.778920823,-5.570976738,-6.809441804,-5.703244268,-4.935939977,-3.166977817
2001-02-09,-7.766831713,-5.195869236,-6.562120243,-5.319185898,-15.20807823,-3.670506966,-7.154033618,-7.045513159,-4.163191357,-6.527115028,-8.900174124,-5.647370473,-6.544869153,-3.470718501,-5.964633418,-3.629937413,-5.379683005,-4.194070214,-4.38532735,-5.900743399,-6.156185619,-4.489889959,-4.129060655,-4.43786536,-4.643350555,-5.302686402,-7.07737586,-5.317532899,-6.159758781,-2.931527649
2001-02-12,-9.676703965,-4.889910612,-6.500051779,-5.245620068,-15.56291397,-3.671840406,-6.928666009,-6.919010209,-4.91234755,-6.090289658,-8.929120977,-5.88680847,-7.204107131,-3.457210859,-5.822500907,-3.600372181,-5.292178564,-4.330830967,-4.20117325,-7.400141984,-6.197815178,-4.274126947,-3.997659662,-4.335515958,-5.051570822,-5.160525741,-9.433260112,-5.18651509,-6.798139886,-3.045193131
2001-02-13,-8.992214356,-4.802280745,-6.391237628,-5.151754041,-13.67845435,-3.614988468,-6.980466665,-6.793254552,-4.652687845,-5.837348534,-8.904771643,-5.642816729,-6.523924025,-3.896529548,-5.688521265,-3.520937125,-5.18219652,-4.204654805,-4.017380567,-6.558742064,-6.084958515,-4.24710924,-3.874432996,-4.227258251,-5.162840437,-5.012424103,-8.077533301,-5.167657286,-6.566481895,-2.885480753
2001-02-14,-8.550316487,-5.316094422,-6.284624912,-5.060116041,-13.15497556,-3.563811245,-6.767885534,-6.989642744,-4.555471487,-5.498518527,-8.827613714,-5.634472973,-7.928053482,-3.712968719,-5.826732763,-3.633160874,-5.079191294,-4.08233652,-4.718710713,-5.909479073,-6.006331339,-4.70855113,-3.855637162,-4.122950826,-5.061217534,-4.762332906,-7.452917329,-5.063657576,-6.160007219,-3.171564012
2001-02-15,-8.164505549,-5.032480866,-6.216804094,-5.02109195,-11.63085327,-3.504646608,-6.556774705,-6.931880236,-4.80202289,-5.444248347,-8.814259061,-5.349347361,-7.078403072,-3.653252416,-5.688338487,-3.602039362,-5.181082725,-4.353465331,-4.730926192,-5.370013212,-6.118114357,-4.453520546,-3.918574156,-4.062603103,-5.339516484,-4.549728766,-8.5488244,-5.476230623,-6.205045904,-3.335299961
2001-02-16,-8.031067963,-4.72116904,-6.212455367,-5.011811474,-10.33877362,-3.454548782,-6.566118481,-6.894109505,-4.551699932,-5.732751964,-8.880759941,-5.109297941,-6.427438455,-3.699143503,-5.555793001,-3.840652759,-5.163480986,-4.243226927,-4.922612348,-4.963147874,-6.620081193,-4.76878934,-3.80034646,-3.964341367,-5.007903534,-4.550632608,-8.098972818,-5.079021374,-6.198933265,-3.736564554
2001-02-20,-8.590041641,-4.472297956,-6.153063897,-4.993916651,-13.30691018,-3.428438229,-6.783167797,-6.85439757,-4.84309202,-6.364594154,-9.166220068,-5.314535697,-7.312377759,-3.548517955,-5.437475601,-3.76286275,-5.059454923,-4.389273775,-4.780845825,-5.180068922,-6.678866309,-4.65504204,-3.691245944,-3.967785253,-4.934746833,-4.323418118,-7.122597123,-4.853216212,-5.822832404,-3.686385308
2001-02-21,-8.431265237,-4.981814173,-6.05126537,-5.343743626,-15.08379214,-3.373085611,-6.760274773,-6.996059724,-4.589289241,-6.048333444,-9.394248865,-5.950275465,-9.159012551,-3.524870154,-5.938283112,-3.869560536,-4.962764205,-4.242874425,-4.463968681,-5.293588571,-7.436871448,-4.545627592,-3.588734324,-3.873027106,-4.987522111,-5.034189139,-6.533892719,-4.941754897,-5.520087731,-3.416165255
2001-02-22,-8.221334373,-6.032680312,-6.236765529,-5.411249477,-14.30344346,-3.332948567,-6.55574717,-6.844711802,-4.517518853,-7.942430627,-9.313890746,-6.676927205,-8.967884894,-3.483083719,-6.815392371,-6.013160818,-5.070979104,-4.474813114,-4.219222472,-4.905480846,-7.404432989,-4.322930902,-3.493340093,-3.781787787,-5.183996987,-5.59876613,-5.928666228,-5.585624141,-7.467848654,-3.244651052
2001-02-23,-7.899903665,-5.693170591,-6.133275794,-5.352987882,-12.60664582,-3.280829537,-6.564979932,-6.85381893,-4.365300291,-7.853368962,-9.203946572,-6.281647748,-8.895739081,-3.464298321,-6.659683729,-6.446215677,-4.988151981,-4.566627612,-4.325517586,-4.874014003,-7.253020114,-4.127886412,-3.536589216,-3.779122742,-5.36351556,-5.35904743,-7.337303179,-5.12906585,-7.087830353,-3.119430237
2001-02-26,-7.700506866,-5.356119316,-6.031876836,-5.366965161,-11.16558521,-3.361115921,-6.760221949,-6.941941011,-4.650125752,-7.240162282,-9.085681995,-7.251406079,-8.046282695,-3.511629708,-6.70756339,-6.38360186,-4.886272133,-4.397744262,-4.264258544,-4.804121482,-7.105794793,-4.035807209,-3.682344131,-3.896079451,-5.274550195,-5.267068251,-7.24845436,-4.773339199,-6.624136096,-3.227905451
2001-02-27,-7.902113765,-5.030385428,-5.932525381,-5.388776893,-11.07174178,-3.307903768,-6.995298454,-6.88796994,-4.412710376,-7.400780488,-8.953846565,-6.790399049,-7.865765921,-3.472833894,-6.579576417,-6.12185708,-4.815792442,-4.257135441,-4.065732176,-5.503398096,-6.909342945,-3.899822578,-5.008034639,-3.803982442,-5.115738881,-5.108325214,-6.763297651,-5.161809333,-6.219820987,-3.01437035
2001-02-28,-7.70698374,-4.724989108,-5.83517884,-5.342854921,-13.55291115,-3.288580015,-6.913360422,-6.9516318,-4.199228955,-6.918537124,-9.020486996,-7.121827007,-7.799939769,-3.457877714,-6.537810265,-5.927210473,-4.723127974,-4.132421203,-3.913802997,-5.065768506,-8.811408443,-3.758408518,-4.887120932,-3.715318684,-4.869911671,-4.93288299,-6.264390819,-4.804774288,-5.852778204,-3.535553557
2001-03-01,-8.625844069,-5.478002371,-5.995419287,-5.419256852,-12.23359054,-3.238061746,-6.778927524,-6.78201537,-4.936904812,-7.742965828,-8.909226779,-7.431071938,-7.688412888,-3.479330866,-6.500507788,-5.718219921,-4.797464598,-4.114936713,-3.798013866,-4.755851185,-8.723107514,-3.693139183,-4.736721949,-3.983471914,-5.784133259,-5.153243181,-6.030187351,-5.027978475,-5.86076366,-3.808564053
2001-03-02,-8.293190432,-5.662146407,-6.303418896,-5.337480341,-10.84929992,-3.223730621,-6.630217971,-6.836687819,-4.947332678,-7.689708292,-8.789738857,-7.187602331,-6.895074847,-3.520026187,-6.384285781,-5.520922642,-4.720987783,-4.387334046,-3.809024841,-4.513476683,-8.840655082,-4.119486523,-5.07247007,-3.888132948,-6.352423142,-4.900812964,-5.66736425,-5.120945379,-6.497913363,-3.458233795
2001-03-05,-8.078561254,-5.423361841,-6.198581862,-5.277847308,-14.45671799,-3.244187022,-6.558769057,-6.788893807,-5.495557906,-7.084730788,-8.713468473,-7.764459896,-6.286602681,-3.476057156,-6.243219622,-5.311194126,-4.689447454,-4.257682672,-3.718421485,-6.3809921,-8.836091794,-4.156299201,-4.88566608,-3.796544507,-6.309080876,-4.688677612,-5.592888033,-5.184726591,-6.098557549,-3.557257071
2001-03-06,-8.770776429,-5.327504356,-6.09586376,-5.303318037,-12.73699403,-3.293893212,-6.394161367,-6.78930139,-5.187008465,-6.610085,-8.678246266,-7.310732694,-5.818078684,-3.471950489,-6.107764616,-6.234243725,-4.640133134,-4.12245651,-3.803109952,-5.749264736,-8.572160949,-3.977698753,-4.708841736,-3.708158831,-6.363662496,-4.489013187,-6.011316413,-5.39801556,-5.905460511,-3.33918433
2001-03-07,-9.028599653,-5.143094342,-5.995220345,-5.210241753,-11.27614834,-3.243006821,-6.341253514,-6.625766293,-4.90423139,-6.170588935,-8.752867345,-6.832688237,-5.456046926,-3.716009953,-5.986320376,-6.021394982,-4.562656405,-3.968146304,-4.538546605,-5.549411874,-8.42706964,-4.219131549,-4.793325898,-3.623086646,-6.14027036,-4.816283295,-5.584050193,-4.968200359,-5.608729049,-3.173614231
2001-03-08,-8.432211734,-5.09296787,-5.896608819,-5.291660333,-10.05192094,-3.211293247,-6.334382085,-6.473670023,-4.645256897,-6.136753444,-8.639662899,-6.428547241,-5.175444996,-3.994383282,-5.946459325,-5.787687929,-4.570237869,-3.843547779,-5.657221018,-5.167168881,-8.259351847,-4.818206569,-4.715659829,-3.541220721,-6.6337837,-4.581701609,-5.208873965,-4.763302744,-5.342212356,-3.04767703
2001-03-09,-8.107090919,-4.780024597,-5.799986768,-5.250041986,-10.9600515,-3.221474392,-6.362004221,-6.349661476,-4.448370503,-5.833746556,-8.596480326,-6.334191579,-4.957385367,-4.052101876,-5.804611815,-5.585686991,-4.599890863,-3.758608089,-5.147154816,-5.224025902,-8.017401328,-4.544479372,-4.555616045,-3.462456801,-6.753048614,-4.564017338,-5.098127819,-5.039012849,-5.091567214,-3.198847378
2001-03-12,-7.982199025,-5.663854094,-5.705313021,-5.318299663,-14.64153291,-3.174382429,-6.228141342,-6.229734558,-5.713358929,-5.539842498,-8.662830043,-7.991277946,-7.817558201,-3.775409122,-5.909867404,-5.363310531,-4.569584391,-3.832647731,-4.748509434,-6.510205612,-7.91015137,-4.347625636,-4.908851257,-3.424719864,-6.477420218,-5.122134561,-5.295711172,-5.324795001,-5.18743736,-2.95454606
2001-03-13,-9.880354973,-7.012819389,-6.234354532,-5.619063612,-16.73940375,-3.145360717,-6.778447953,-7.005174584,-9.172636922,-6.902199691,-8.583049637,-8.56726609,-8.882512679,-3.868948963,-7.640553693,-5.624787565,-4.799899922,-4.178446543,-4.977244822,-11.0304897,-8.060594923,-6.091603399,-4.916433403,-4.277970343,-6.090741118,-5.804604226,-6.599505337,-5.044684813,-6.627145273,-3.824130183
2001-03-14,-9.537457544,-6.785945678,-6.227338432,-5.579632782,-14.68097193,-3.198864318,-7.052141659,-6.880664835,-8.566729837,-6.451976622,-8.65727056,-8.048364721,-7.806687084,-3.64513587,-7.506482803,-5.847311302,-4.740950297,-4.510337025,-5.008843897,-9.756566615,-8.40563938,-5.842980864,-4.751962102,-4.171810097,-5.699463444,-5.466156254,-6.689065631,-5.388007261,-6.209953812,-3.631157994
2001-03-15,-9.182843791,-8.768094583,-6.542658499,-5.717631759,-14.74367439,-3.202740005,-7.13574521,-7.101097346,-8.72579791,-6.627073911,-8.611782909,-8.514843612,-7.544184521,-3.563912745,-9.105978778,-5.916213636,-4.682063978,-4.467326893,-4.944143783,-8.486357225,-8.580910158,-5.968550506,-4.991945235,-5.361515782,-6.667306225,-5.685485184,-6.819880203,-5.964439038,-6.692936684,-3.58539961
2001-03-16,-8.805753705,-8.399409312,-6.778820316,-5.616015026,-12.98109714,-3.184546198,-7.109661316,-7.031748186,-8.15537912,-6.37569876,-8.517159766,-7.883226997,-7.622257914,-3.493303845,-8.901665431,-5.674727986,-4.642679695,-4.33426785,-4.590615775,-7.439997526,-8.427061525,-5.745713979,-5.268010608,-5.21659015,-6.480662332,-5.381467025,-6.190690908,-5.99052396,-6.276353746,-3.281938576
2001-03-19,-8.270712277,-8.903437267,-7.087782646,-5.57062454,-11.91618164,-3.204031545,-6.947197162,-7.046828219,-7.833997014,-6.45588938,-8.791080608,-9.048654738,-7.762130294,-3.621448688,-8.720810461,-5.485632801,-4.805543241,-4.618908917,-5.488981428,-6.600146959,-8.194553007,-6.198958548,-5.103764002,-6.353319815,-6.337611917,-5.413582115,-8.60320132,-5.845818354,-6.270821835,-3.616722229
2001-03-20,-8.513308731,-8.299987906,-6.967058131,-5.492324932,-10.58037171,-3.219774519,-6.911204962,-6.918177705,-7.334817738,-6.005256281,-8.96853892,-8.46366896,-8.084160802,-3.51640127,-8.499685706,-5.293560739,-4.719528411,-4.481653702,-5.015381934,-5.915626465,-8.033279199,-5.770768174,-4.915884718,-6.173885995,-6.265639793,-5.673276947,-7.53863116,-6.044099982,-5.89139349,-3.473613756
2001-03-21,-8.533502815,-8.740922663,-7.062609138,-5.642119811,-13.54035462,-3.232981961,-7.254328774,-7.214589074,-7.467783615,-5.889851383,-8.998483861,-9.235882034,-9.909677843,-3.569081346,-9.125138759,-5.365513674,-4.815078232,-4.734604032,-5.361882918,-5.990229162,-7.927088722,-5.541070565,-4.739393688,-6.178922774,-6.880137612,-5.337787566,-6.620657998,-6.376867517,-5.555893134,-3.447438343
2001-03-22,-8.176839389,-9.911252746,-7.182559969,-5.909151422,-11.95810475,-3.222063554,-7.291194822,-7.079406233,-7.606947852,-5.732761076,-8.876780947,-8.536963269,-8.587518907,-5.846506152,-9.654386995,-6.331631476,-4.729321042,-4.894438813,-5.91854058,-7.407058965,-7.835374204,-6.151582226,-5.50714049,-6.428620271,-6.766306176,-5.449804423,-9.619238656,-6.296595189,-5.25496814,-3.554843811
2001-03-23,-9.515101722,-9.278637572,-7.422851975,-5.949930325,-10.6158817,-3.404938582,-7.309881741,-7.066252306,-7.96127354,-5.787416824,-8.941017142,-7.908405539,-7.581901277,-4.72448051,-9.622015182,-6.075141207,-4.795479507,-5.075218264,-5.352333628,-8.333170941,-7.871469129,-5.839710725,-5.373388502,-6.765291846,-6.451979909,-5.910808947,-10.247579,-5.827269601,-5.760697758,-4.28652378
2001-03-26,-9.741912146,-9.18230058,-7.295323425,-5.85527188,-11.63570536,-3.376751525,-7.257843029,-6.99000563,-7.451890784,-6.102968197,-8.832450403,-7.554729724,-6.813525264,-4.05079183,-9.516572288,-5.844157376,-4.709153399,-4.966621485,-5.111681902,-7.724967382,-7.701589803,-5.97031721,-6.050297137,-6.602240132,-6.577137048,-5.58284754,-8.929839722,-5.790175462,-5.44816623,-4.164816712
2001-03-27,-9.564355855,-8.678468841,-7.170385691,-5.823081365,-11.8693242,-3.325782465,-7.09859259,-6.807906683,-6.983431324,-5.954278662,-8.746711292,-7.098215039,-6.983698697,-5.077972667,-9.270812869,-5.728304835,-4.635019733,-4.817147859,-4.720886005,-6.832013901,-7.842981104,-5.797688376,-5.804370113,-6.414247344,-6.400471701,-5.294324381,-7.916016421,-5.791208767,-5.288443359,-3.985469183
2001-03-28,-9.335634349,-8.508274277,-7.114542364,-5.851133305,-10.54068583,-3.321676472,-6.967925788,-6.794613155,-6.552825918,-5.899880019,-8.678149023,-6.802976789,-6.354703131,-4.790962057,-9.052412429,-5.61103897,-4.542518095,-4.663530612,-4.417551847,-6.418911578,-7.633439221,-5.646590832,-5.577394406,-6.232715325,-7.108869285,-5.076225244,-6.923759404,-6.205838282,-5.029696129,-4.112662397
2001-03-29,-8.798445408,-8.234679364,-7.050779951,-5.776586737,-17.0946299,-3.337937611,-6.749052024,-6.962007627,-6.306858158,-5.615036011,-8.821220725,-7.903662459,-8.300382675,-4.519090617,-8.893640881,-5.529834708,-4.455615023,-4.696953821,-4.183492724,-7.315632323,-7.490546079,-5.285345289,-5.374346365,-6.238353064,-7.392408705,-4.926987831,-6.319967903,-6.951082347,-5.009947449,-4.624149657
2001-03-30,-8.299356798,-7.611598029,-6.930806121,-5.822802909,-15.79728732,-3.286964661,-6.766689043,-6.881381755,-5.986161792,-5.557189748,-8.719897608,-7.341479334,-8.041234962,-4.064839256,-8.666257814,-5.894819228,-4.619855785,-4.897228939,-4.292959367,-6.48281248,-7.327396053,-4.953986261,-5.353876388,-6.062884483,-7.385254254,-4.875268193,-6.049681578,-6.812854378,-4.800786624,-4.186822416
2001-04-02,-8.023159613,-7.698006155,-6.878910105,-5.745084049,-13.87807567,-3.284122874,-6.561552342,-6.757829312,-5.637001208,-5.237825372,-8.65419154,-6.867996215,-7.683387872,-3.754126165,-8.500367844,-5.672699525,-4.528423527,-4.73576706,-4.087751674,-5.878759229,-7.133426791,-4.827213407,-5.151857431,-6.074672631,-7.305228309,-4.736801339,-5.799518837,-6.717722939,-4.605797707,-4.342465096
2001-04-03,-7.867336284,-8.214040375,-6.918005387,-5.636451768,-13.84586927,-3.271522825,-6.428373209,-6.842079606,-5.34025391,-5.218768179,-8.873015922,-6.895153655,-7.739375286,-3.571838613,-8.292483184,-5.466498135,-4.44065738,-4.920846859,-4.552696237,-5.407920149,-6.987514754,-6.391666751,-5.204015968,-5.904863624,-7.163700789,-4.530241515,-6.139709536,-6.456664041,-4.406282925,-4.489415996
2001-04-04,-8.900356709,-8.828518657,-6.903601336,-6.068436601,-16.10187825,-3.255252812,-6.516933961,-7.037401187,-6.695588613,-4.903376338,-8.968660865,-7.800458116,-8.115559933,-3.626293808,-9.315019684,-5.678705701,-4.703270861,-5.133752657,-4.798381231,-6.627864593,-7.406525654,-5.929068675,-5.105598995,-6.309125117,-6.938947064,-5.39682469,-5.7789698,-6.407421908,-5.066857979,-4.764808845
2001-04-05,-8.627962833,-9.496128653,-6.786612506,-6.04881783,-14.2061009,-3.284477713,-6.419512793,-6.844180649,-6.318087362,-4.783028196,-8.838121142,-7.304919946,-10.05439502,-3.52361357,-9.227577046,-5.467003567,-4.628179123,-5.260334013,-4.477552272,-6.338227189,-7.224264941,-5.617533324,-4.952289081,-6.131214626,-6.782736847,-5.295976174,-5.639498176,-6.44343631,-4.833835961,-4.283913142
2001-04-06,-9.536666368,-9.3470996,-6.671995265,-6.102485495,-12.52387714,-3.339101725,-6.536090527,-6.79271592,-5.94167203,-4.781059772,-9.154755293,-7.103406461,-8.697317152,-3.608920163,-9.056905183,-5.251386604,-4.543217636,-5.118527251,-4.229684688,-8.668666868,-7.144784883,-5.42526631,-4.772066877,-5.959448715,-6.479072683,-5.167657136,-5.264659482,-6.168269838,-4.627453289,-4.288940118
2001-04-09,-8.774024998,-9.772055233,-6.736787573,-6.217082445,-15.1845086,-3.294815077,-6.573251387,-6.659519246,-6.122068555,-4.609838304,-9.311098124,-6.717392249,-10.11916178,-3.558502654,-9.418131489,-5.088214366,-4.467214818,-5.233324777,-4.039224864,-7.605838969,-7.018945653,-5.093286271,-4.601494338,-6.001395329,-6.534239798,-5.694077721,-6.194599344,-5.676896567,-4.447197266,-4.015310682
2001-04-10,-8.249826383,-9.040478596,-6.623179797,-6.115861072,-13.35626474,-3.382109889,-6.37540572,-6.488702499,-5.76172842,-5.434968127,-9.203801981,-6.88304584,-9.591328092,-3.496763961,-9.17364274,-5.301316384,-4.418633766,-5.07420664,-3.893569994,-6.736998084,-6.841653248,-4.921210521,-4.83375663,-5.834125721,-6.110752166,-5.575473327,-5.773820832,-5.564271747,-4.695852741,-3.624562443
2001-04-11,-9.477737706,-8.567700005,-6.511873256,-6.035830802,-11.80175695,-3.363405562,-6.387781111,-6.396496794,-5.431094888,-5.190277708,-9.222022374,-6.557426674,-8.345808547,-3.471236019,-9.08598701,-5.125824525,-4.352428498,-4.934341915,-3.782627178,-6.489149913,-6.695216732,-5.229431234,-5.184697488,-5.698039797,-5.854726529,-5.381558174,-5.938115152,-5.453952182,-4.499028627,-3.596316288
2001-04-12,-8.725499025,-7.918295646,-6.549831629,-6.00767476,-10.48346659,-3.480200205,-6.532236031,-6.481737213,-5.393237231,-5.875590551,-9.123513892,-6.635313401,-7.397519967,-3.56374986,-8.87984768,-4.943316532,-4.314799673,-5.100850482,-4.107560915,-5.821703496,-7.002760091,-5.530056087,-4.98969855,-5.854394546,-6.314341127,-5.111549398,-7.090849842,-5.289636865,-4.541299767,-4.237503148
2001-04-16,-8.369337482,-7.461931236,-6.440009937,-6.022645286,-9.368853391,-3.441635065,-6.329540546,-6.363902901,-5.093213369,-5.484487642,-9.021098022,-6.594217338,-6.672255762,-3.493239566,-8.654932951,-4.770092757,-4.237191072,-4.925636343,-3.945756708,-5.619881622,-7.066641857,-5.259084003,-4.835383492,-5.692230366,-5.911324921,-4.821977169,-6.38052158,-5.534720068,-4.538940176,-3.706258948
2001-04-17,-8.481021439,-7.32300625,-6.486203183,-5.940991759,-10.09831138,-3.477515501,-6.149479661,-6.196621338,-4.838505925,-5.215675917,-8.967570707,-6.172240042,-8.129472843,-3.527044968,-8.432357713,-4.633301531,-4.179037038,-4.781362966,-3.906901426,-5.471376366,-7.102658683,-4.939249806,-4.661396375,-5.541356789,-5.83761816,-4.768682962,-5.88283343,-5.126285628,-4.605677023,-3.917704026
2001-04-18,-8.685262957,-6.845126864,-6.377669199,-6.002910376,-10.06484891,-3.430511515,-5.985651849,-6.137025759,-4.585091522,-4.935093369,-8.93278399,-5.919086779,-7.768967982,-3.563929333,-8.218457666,-4.473275514,-4.102303933,-4.929852788,-3.792764489,-5.046661346,-6.92283335,-4.983628879,-5.096813418,-5.390118097,-5.921844822,-4.84790968,-5.547420199,-5.093750954,-4.40720881,-3.491580165
2001-04-19,-12.12743599,-7.459683719,-6.271330826,-6.091161326,-9.015718834,-3.375179338,-6.135410786,-6.210972715,-4.353222425,-5.382066197,-9.127001627,-5.874309809,-6.956725449,-3.4990731,-8.238430971,-4.373858819,-4.046873485,-4.815000062,-4.240851701,-6.399352346,-6.805572085,-5.821687125,-4.907188017,-5.244186565,-6.186387323,-4.670956025,-5.473397415,-4.842916438,-4.578524441,-3.236342089
2001-04-20,-14.20743062,-6.939142574,-6.305205666,-6.094491587,-8.132810312,-3.339622849,-6.278606245,-6.05074906,-4.141228083,-5.083807891,-9.046388319,-5.865540024,-6.333980097,-3.544434832,-8.036850425,-4.254498884,-3.971785873,-4.644455262,-4.34657054,-6.131819537,-6.709147284,-6.111370306,-4.732967444,-5.197210731,-5.943201759,-4.483774981,-5.305218835,-4.566870617,-4.439639982,-3.296404665
2001-04-23,-12.1769949,-7.397869485,-6.200332562,-5.982800089,-7.392632056,-3.290599938,-6.150655672,-6.086252017,-4.120992507,-4.784143452,-9.00958033,-5.511384378,-6.057925268,-3.507126719,-7.936934108,-4.21876227,-3.98651008,-4.96370011,-6.599866104,-5.559051232,-6.53216906,-5.828127874,-4.825559635,-5.116379652,-6.195412785,-4.554629562,-5.100190653,-4.421112068,-4.580773581,-3.162959183
2001-04-24,-10.74380177,-7.4772282,-6.371700401,-5.882166546,-12.23879977,-3.285447285,-6.057626466,-6.449139107,-4.409034848,-4.543199188,-8.968104736,-5.951784555,-7.628512912,-3.471519795,-7.761886326,-4.091656313,-3.92678443,-4.825300187,-5.889791868,-5.160343584,-6.353313549,-5.442996899,-4.651703221,-4.984767712,-6.133657348,-4.350603343,-5.260962319,-4.165366737,-4.388802056,-3.559727172
2001-04-25,-9.585709447,-6.925629517,-6.265482737,-5.769886952,-13.33121654,-3.240796595,-5.98874774,-6.875947691,-4.901817754,-5.001755636,-9.049327262,-5.6022538,-8.248560582,-3.458911102,-7.565201355,-3.964741944,-3.867245664,-4.766550268,-5.529760638,-4.861161676,-6.713987781,-5.29727972,-4.944549912,-4.86431965,-5.900035072,-4.551610077,-5.141181915,-3.913942221,-5.455075698,-3.44776175
