dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2008-02-11,-7.797104827,-8.204658619,-4.0166043,-3.559242895,-3.664981397,-3.38815338,-4.271623761,-3.34917626,-3.511892872,-6.154393699,-5.999028657,-3.40378418,-6.147888116,-2.717127939,-9.195732445,-3.18398568,-4.971846651,-2.583857201,-3.624794801,-4.769307655,-4.0872755,-3.39359819,-3.39359819,-3.714951592,-2.407896944,-4.966982539,-5.009780905,-3.209497575,-3.703263291,-3.864858773
2008-02-12,-7.635594185,-7.791774443,-3.880478365,-3.803334828,-3.596592421,-3.309939321,-4.159146701,-3.082954164,-3.517030267,-6.202744731,-4.6258383,-3.53952885,-6.068850207,-2.50679055,-8.920890696,-2.82160883,-4.881339276,-2.619703944,-3.555459048,-4.691946835,-4.069042876,-3.14146181,-3.14146181,-3.613693544,-2.33237106,-5.132825436,-4.919932237,-3.018665057,-3.548218075,-4.141049664
2008-02-13,-7.735967087,-7.420325151,-4.147226139,-3.663685174,-3.60341719,-3.247570631,-4.158982307,-2.843928466,-3.482009806,-5.84113485,-3.878733657,-3.411793329,-5.871583739,-3.061963367,-8.624391983,-2.590540106,-4.76554821,-2.54520108,-3.583663428,-4.422191182,-4.442469228,-3.69916606,-3.69916606,-3.504264184,-2.507675954,-5.143116552,-5.03177885,-3.249419362,-3.62357924,-3.99971276
2008-02-14,-7.98286861,-7.54053906,-4.305429399,-3.839986942,-4.45708213,-3.181411251,-4.013181569,-3.244300812,-3.496517025,-5.521788459,-5.057684849,-3.516212091,-5.742903186,-2.845272742,-8.425258441,-2.578941884,-4.651228014,-3.461621612,-3.595728677,-4.36067724,-4.327855281,-3.292298066,-3.292298066,-3.79415489,-2.363105325,-5.336239613,-5.038347995,-3.174895531,-3.927546635,-3.813903119
2008-02-15,-7.414384335,-7.711534025,-4.324295741,-3.507139404,-4.164186611,-3.117992535,-3.899463845,-3.28164026,-3.466273654,-5.577595622,-4.697614067,-3.799893316,-5.649124253,-2.841225709,-8.476659523,-2.900755856,-4.701646513,-2.918736482,-3.59960409,-4.405419588,-4.257044206,-3.218369428,-3.218369428,-3.717410829,-2.309303162,-4.990800587,-5.051770349,-3.229464379,-3.811899175,-3.622167901
2008-02-19,-7.253365313,-7.419500876,-4.109472149,-3.544609822,-3.686662925,-3.046802462,-3.775531263,-2.916447105,-3.421525227,-5.342459306,-4.19412401,-3.404724713,-5.570586713,-2.596379673,-8.243899401,-2.530444851,-4.442278026,-2.912043109,-3.549860452,-4.177837676,-4.192316148,-3.035924087,-3.035924087,-3.928001406,-2.255882909,-4.968478383,-4.790837605,-3.365355935,-3.599253247,-3.535189573
2008-02-20,-7.129593035,-7.17897155,-3.926856127,-3.651065048,-3.943795967,-3.013050092,-3.752121858,-2.988924629,-3.369223075,-5.013625618,-3.785658295,-3.261104595,-5.454686292,-2.758385738,-7.979778866,-2.662373844,-4.312368847,-2.901465957,-3.554645871,-4.070742153,-4.121429993,-2.909954033,-2.909954033,-3.776614331,-2.158771007,-5.163423158,-4.688453876,-3.179285023,-5.592365253,-3.495051237
2008-02-21,-6.970818641,-6.846270631,-4.083553086,-3.70640739,-3.875836648,-3.034523138,-3.627435829,-2.896412386,-3.320473784,-4.900159676,-9.840448101,-3.941356013,-5.307003868,-2.658118801,-7.706328284,-2.337747342,-4.21697927,-2.893032546,-3.526234107,-3.882251869,-3.944083259,-2.85945875,-2.85945875,-3.639864482,-2.148777015,-5.240022487,-4.510254979,-2.997769463,-5.254542161,-3.324963255
2008-02-22,-6.865788614,-6.756460113,-4.364996221,-3.549714176,-3.596468989,-3.193122591,-3.606795331,-3.325369363,-3.3418809,-4.598208961,-6.03297633,-3.607617551,-5.063628773,-2.500626132,-7.420031417,-2.101830508,-4.271698443,-2.881536243,-3.574630778,-3.778261945,-3.856501883,-2.767206549,-2.767206549,-3.545856813,-2.158847247,-5.498024248,-4.726788528,-3.278734166,-4.912211972,-3.202910691
2008-02-25,-6.812368912,-6.377637894,-3.979164798,-3.642841618,-4.004113185,-3.028717596,-3.553086121,-3.137999878,-3.294720851,-4.500045905,-4.365248999,-3.409348931,-4.949986162,-2.37437736,-7.262172681,-1.960613192,-4.121838402,-2.890768671,-3.527868839,-3.813533594,-3.794254291,-2.779988248,-2.779988248,-3.498404591,-2.111411897,-5.554992515,-4.429754724,-3.4568543,-4.877851541,-3.112476391
2008-02-26,-6.636433914,-6.10872802,-3.969002945,-3.741215463,-3.696716331,-3.053005918,-3.45778608,-3.078220902,-3.323885224,-5.185346053,-4.303864728,-3.553004708,-4.908480724,-2.549634084,-6.979395045,-2.039524643,-4.027814965,-2.909156681,-3.520063113,-3.630651168,-3.773471443,-3.021807696,-3.021807696,-3.536101687,-2.099710887,-5.521370594,-4.457425795,-3.531935169,-4.591253035,-3.087764362
2008-02-27,-6.501267265,-5.85126568,-3.96230955,-3.73519705,-3.775797733,-3.033189146,-3.342779892,-3.025684919,-3.317702689,-4.766129775,-4.682325346,-5.08368448,-5.275991092,-2.409823505,-6.710037843,-2.339639207,-3.934693226,-2.887215041,-3.536899226,-3.664678809,-3.778821324,-2.867519085,-2.867519085,-3.658503883,-2.260926896,-5.367414576,-4.426181867,-3.31257438,-4.335343671,-3.450659363
2008-02-28,-6.979917762,-5.596241994,-3.911089169,-3.717801159,-5.021322917,-2.972001877,-3.253262772,-2.898829488,-3.182508907,-4.490310764,-4.110097635,-4.780922428,-4.98472005,-2.612700385,-6.510207447,-2.356645283,-4.049024174,-2.869305241,-3.57969633,-3.652654959,-3.806368038,-2.77439155,-2.77439155,-3.535195265,-2.318825631,-5.233930391,-4.520390792,-3.158330475,-4.118009504,-3.181952468
