dates,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,RTX,VZ,WMT,XOM
2010-06-24,-5.690293177,-4.895301929,-3.450959657,-7.278792726,-4.411222462,-3.522037579,-4.753987987,-3.322228998,-6.695287172,-4.383434642,-4.27265243,-2.539332904,-4.095977077,-1.648251902,-4.889073765,-2.528067779,-2.807642202,-4.463921165,-4.035807056,-4.119314553,-3.483937145,-12.63060322,-2.767460232,-2.686307539,-3.301200029,-3.943543949,-2.917920915,-2.297142205,-2.617637279,-4.66882535
2010-06-25,-5.740500296,-5.591541847,-3.293034957,-7.184393144,-4.447543206,-3.720805185,-5.207463662,-4.025612078,-6.632157571,-4.703994951,-4.590000423,-2.851309017,-3.822564469,-2.081050056,-5.18393135,-2.587515464,-2.922089547,-4.3438203,-3.982461811,-4.057509223,-5.050409498,-12.76931209,-2.845238245,-2.876403283,-3.455065305,-4.233676394,-3.013054489,-2.489730769,-2.640558062,-4.843582196
2010-06-28,-5.820985921,-5.304597951,-3.157474337,-7.203898725,-4.545413929,-3.736384259,-4.940193464,-3.700780335,-6.816647382,-4.54914834,-4.37255197,-2.914738882,-4.098914345,-1.822717387,-5.161931534,-3.117793735,-2.891719777,-4.956059055,-3.947146499,-4.13701232,-4.158985831,-12.62890353,-3.079301353,-2.95015067,-3.320076771,-3.93076762,-2.871550323,-2.691972589,-2.70039176,-4.980553619
2010-06-29,-5.565160059,-5.435117356,-3.60576036,-6.900227134,-4.470033785,-3.589468734,-4.730937627,-3.638748117,-6.400057428,-4.736931896,-4.193770557,-2.861128376,-4.27649764,-2.91572956,-5.451039942,-3.075725278,-2.812600107,-5.056616536,-3.875370487,-4.008242592,-3.610097963,-12.70937262,-2.978154439,-2.878245667,-3.253659396,-4.550734023,-3.017463915,-2.605209748,-2.766492226,-4.93490968
2010-06-30,-7.047697348,-7.050003742,-5.391420782,-7.797535414,-4.834768363,-3.837803426,-5.50065938,-4.555393298,-5.784879137,-5.130771252,-4.964301594,-3.66571485,-3.688692441,-3.200385394,-6.178699592,-3.2222235,-2.923549795,-4.796706085,-3.940226986,-4.592394462,-4.714693456,-12.8193279,-2.994471498,-3.143810649,-3.768709459,-4.880784245,-3.74691352,-2.489270667,-2.778155139,-5.168578327
2010-07-01,-7.120710769,-6.893655026,-5.007689814,-7.614776367,-4.865249603,-3.778746923,-5.510329394,-4.982321041,-6.148627051,-5.274796218,-5.245672235,-3.739471717,-4.105698137,-2.302245062,-6.078377235,-3.145929504,-2.961642694,-4.916037135,-3.990167694,-4.481215691,-4.252157446,-12.88428813,-3.021224484,-3.209720584,-3.857685629,-4.737674449,-3.495095446,-2.896456122,-2.80336054,-4.922662128
2010-07-02,-6.981853718,-6.60470304,-4.771615913,-7.231032987,-4.731870977,-3.697118611,-5.540087899,-4.253133579,-6.766122992,-5.176043215,-5.170777943,-3.640046244,-4.040907088,-2.978805542,-6.049666115,-3.029849984,-2.951180094,-4.463601655,-4.059836384,-4.27673069,-3.683694263,-12.95078974,-3.074408415,-3.115496375,-3.872423477,-5.034555333,-3.458135636,-2.733369983,-2.800188719,-4.776804314
2010-07-06,-6.692823599,-6.204259085,-4.513776597,-7.099466932,-4.657525864,-3.572643402,-5.44536264,-3.859925325,-6.746220844,-5.088901742,-4.947707606,-3.511310235,-4.206405422,-1.994262126,-5.824753044,-2.889618255,-2.982282013,-4.7297601,-4.039286917,-4.061041645,-3.407195568,-13.02824531,-3.051649184,-3.010181173,-3.917743307,-4.623473329,-3.26980197,-2.913119444,-2.785301404,-4.453908779
2010-07-07,-6.244487352,-5.971265221,-4.404748987,-6.896431049,-4.567408643,-3.415730053,-5.17021373,-3.554924882,-6.548156633,-5.160540036,-4.746760715,-3.356699062,-4.214562487,-2.126978134,-5.552943678,-2.806812006,-2.88450329,-4.725810338,-4.017167908,-4.289583798,-3.488812768,-12.91453957,-2.99820976,-2.917455135,-3.78851378,-4.306878317,-3.080110371,-2.855078939,-2.82344272,-4.541821212
2010-07-08,-6.116392478,-5.669447942,-4.109149691,-7.329429961,-4.851545015,-3.354679749,-5.207847761,-3.752896408,-6.504788921,-4.978584483,-4.796760281,-3.371885033,-4.268895856,-2.405158296,-5.607370212,-2.816839101,-2.925811447,-3.958391004,-4.039363995,-4.407593657,-3.294559713,-12.6133345,-2.874883584,-2.849954879,-3.577479954,-4.013921124,-2.992227929,-2.702995425,-2.830070287,-4.68140701
2010-07-09,-5.911309664,-5.346831366,-3.851407708,-7.220410855,-4.691960083,-3.253632252,-5.09884079,-3.421458776,-7.422647833,-4.814891316,-4.633141949,-3.187359586,-4.10542971,-3.383179698,-5.242023276,-2.811587498,-3.029008481,-4.341538778,-4.015371465,-4.170569912,-3.207814219,-12.45500142,-2.769905845,-2.82262331,-3.46385188,-3.792654014,-2.861345831,-2.720225606,-2.824227535,-4.51516773
2010-07-12,-5.635284756,-5.028795644,-3.651009234,-7.304031176,-4.572277037,-3.184243855,-5.055745815,-3.252344997,-6.957070447,-4.660349501,-4.535098128,-2.967227676,-4.242944858,-3.561337411,-5.05582148,-2.693234477,-2.929707399,-4.587776025,-3.992978695,-3.975018753,-3.053062165,-12.52706044,-2.765874758,-2.805190799,-3.296386347,-3.586164121,-2.732998061,-2.628682455,-2.817037669,-4.180393621
2010-07-13,-5.753433909,-4.728566389,-3.576437213,-7.047406775,-4.463768643,-3.068993785,-4.92347534,-2.98753145,-6.766243185,-4.514834901,-4.383582885,-2.821131443,-4.201216889,-3.282232514,-4.808282701,-2.580900731,-2.900653007,-4.510753236,-3.969370151,-4.202428922,-3.069148178,-12.41247,-2.694280292,-2.678873061,-3.223323417,-3.387841565,-2.934915459,-2.582510045,-2.867991216,-3.918944891
2010-07-14,-6.265143344,-4.501157129,-3.375501089,-7.478331922,-4.387400456,-3.014517256,-4.889608803,-3.027433586,-6.22332529,-4.372479474,-4.347290471,-2.77518448,-4.237977264,-3.05782499,-4.784307042,-2.504023286,-2.89471299,-3.95591591,-3.938916217,-4.153402908,-2.938382819,-12.50085946,-2.626560126,-2.604852148,-3.135937313,-3.224780571,-2.829587018,-2.761158177,-2.881067631,-3.835164671
2010-07-15,-5.895663034,-4.611361022,-3.208910526,-7.095668124,-4.468043565,-2.959589254,-4.704326312,-3.077199352,-6.726192053,-4.440277788,-4.232949311,-2.620777347,-4.204797146,-3.434343815,-4.574935596,-2.411059348,-2.785519756,-4.535122403,-3.928108246,-4.116252926,-2.784409856,-12.50108385,-2.562177919,-2.49278112,-3.04650267,-3.096441319,-2.7045665,-2.587159978,-2.851233725,-3.616702328
2010-07-16,-5.828990828,-4.5488637,-3.224781439,-6.757428259,-4.370765866,-2.870892926,-4.707396882,-3.090508038,-5.974047803,-4.305935224,-4.056668933,-2.475236759,-4.192305399,-2.582404563,-4.31820086,-2.31570954,-2.727126109,-4.82550283,-3.89082086,-3.878652378,-2.682747473,-12.52242972,-2.507297443,-2.401402442,-3.453429484,-3.032269869,-2.592990319,-2.43294182,-2.818136322,-3.353528685
2010-07-19,-5.812396536,-6.274774497,-4.19658817,-7.245325303,-4.949468381,-3.168082594,-5.512772188,-4.362337975,-5.811218794,-4.933792472,-4.50789089,-2.999095697,-3.799406914,-2.806726294,-5.100077877,-2.404033533,-2.955188211,-4.133909376,-3.972263281,-4.098688417,-3.765780636,-12.64141865,-2.652052944,-2.552742368,-3.650184281,-3.604325228,-3.39267473,-2.370082248,-2.833070293,-3.819846459
2010-07-20,-6.168519931,-5.863452902,-3.922164079,-7.105092186,-4.79111957,-3.063520049,-5.236422612,-3.88749174,-6.052743453,-4.791958184,-4.365232204,-2.925223668,-4.483430786,-2.868978099,-4.784960229,-2.343303571,-2.858567674,-4.08490291,-3.923033772,-4.097647245,-3.533499871,-12.51340935,-2.634035911,-2.523262657,-3.535228531,-3.450421734,-3.185394981,-2.226163793,-2.801633794,-3.697820587
2010-07-21,-5.963068534,-5.501372329,-3.680061267,-7.201018949,-4.726515586,-2.996611875,-5.061332903,-3.481110617,-6.162742363,-4.626509776,-4.216127587,-3.523548254,-4.047205354,-2.791424924,-4.613429811,-2.372759483,-2.862585305,-4.647392424,-3.884086078,-4.01486212,-3.306923035,-12.60898208,-2.571575691,-2.490782513,-3.390550191,-3.28103101,-3.044451573,-2.138694978,-2.942529063,-3.680494624
2010-07-22,-5.697758046,-5.941752084,-3.753540278,-6.907664587,-4.861379143,-3.123600476,-4.838133105,-3.934412064,-6.039971756,-4.746267604,-4.612015347,-3.537910446,-3.934124566,-2.985968561,-5.186838445,-2.381324464,-2.934293373,-4.659292829,-3.938398704,-4.004175995,-3.151442833,-12.68044958,-2.776710487,-2.438909545,-3.502541353,-3.295212442,-3.07110631,-2.16270131,-2.937163228,-3.782335187
2010-07-23,-5.552499508,-5.642746885,-3.591585222,-6.848496527,-4.937659699,-3.058396884,-4.850715934,-3.76090216,-6.66227394,-4.585130499,-4.476888087,-3.420412972,-4.394015708,-3.500062239,-5.056535809,-2.306158136,-2.974874205,-4.629032326,-3.864537403,-4.35791249,-3.133224099,-12.40598554,-2.707655797,-2.597928658,-3.653477305,-3.169499334,-3.004140724,-2.504445501,-2.959766572,-4.059556523
2010-07-26,-5.338118222,-5.347329079,-3.41196703,-6.852269955,-4.77495761,-2.945178597,-4.668997983,-3.544966801,-6.075691408,-4.443824965,-4.277342514,-3.22415727,-4.013705546,-3.130264096,-4.837511173,-2.273941691,-3.213371568,-5.029835301,-3.876106561,-4.052453788,-3.035614566,-12.51105659,-2.630366975,-2.494639743,-3.486825884,-3.143700923,-2.898148708,-3.383835014,-3.01969798,-3.946864604
2010-07-27,-5.312913998,-5.035541819,-3.251009614,-6.635013728,-4.686952591,-2.888740641,-4.508837144,-3.291101405,-6.455828361,-4.298778892,-4.148294343,-2.993217518,-4.271715448,-3.580629363,-4.640185574,-2.206912325,-3.197956932,-4.324634406,-3.856080124,-4.00425249,-2.893761073,-12.1075228,-2.553141941,-2.566670009,-3.367552216,-3.069909118,-2.780082864,-3.262618822,-3.012366193,-3.96549994
2010-07-28,-5.247620323,-5.43238222,-3.197022024,-6.503134577,-4.710896743,-2.818315933,-4.314354904,-3.16268784,-6.877141322,-4.396851018,-4.118320796,-2.808140997,-4.038270593,-3.737751681,-4.429387243,-2.13460438,-3.183974938,-5.029637088,-3.806728621,-3.770965158,-2.795053059,-11.90680172,-2.480423504,-2.5320808,-3.267902461,-3.82736796,-2.833845696,-3.206227929,-2.977309213,-3.876646491
2010-07-29,-5.547166911,-5.087716847,-3.568073361,-6.288802663,-4.566864636,-2.735734902,-4.284057102,-3.216395177,-6.604311592,-4.546557844,-4.165594365,-2.680999502,-4.048707544,-3.415831883,-4.403689825,-2.114772026,-3.207807021,-4.958763074,-3.857552854,-3.669261453,-3.021444746,-12.02005159,-2.530607185,-2.441298272,-3.305108717,-4.129627167,-2.699249015,-3.166340423,-2.954689719,-3.636839642
2010-07-30,-5.749616756,-4.785082219,-3.42130595,-6.048384168,-4.524762886,-2.669509366,-4.127912114,-3.374773859,-6.061208862,-4.418577649,-4.348366896,-2.617063897,-4.001115252,-3.520468414,-4.213880189,-2.048465578,-3.176777407,-4.459598315,-3.82843436,-3.492897294,-2.877597298,-11.98198193,-2.753999561,-2.477814896,-3.202545017,-3.843731189,-2.584170008,-2.901797436,-2.913606239,-3.638508401
2010-08-02,-5.660791213,-4.49776454,-3.259156758,-5.78359581,-4.463041774,-2.597351448,-3.956357938,-3.108740823,-6.597646843,-4.279065242,-4.343898443,-2.493865734,-3.911224131,-2.824398946,-3.978734494,-1.987580681,-3.087331898,-4.754441569,-3.924958334,-3.433031601,-2.746615452,-12.06319687,-2.831598857,-2.43816949,-3.151791921,-3.609535792,-2.509017141,-2.794130021,-2.887594826,-3.711421656
2010-08-03,-5.51750635,-4.24575016,-3.132137761,-5.839580617,-4.568206606,-2.592960582,-4.002155221,-3.159301648,-5.437114677,-4.144426489,-4.37599663,-2.533864794,-4.414910909,-2.539059702,-4.033211378,-2.076163321,-3.023776047,-4.528452147,-3.930083469,-3.664916364,-2.717397127,-11.63537804,-2.736781427,-2.613326582,-3.047177674,-3.513418522,-2.479793881,-2.989597874,-2.873618808,-4.542891421
2010-08-04,-5.36508431,-4.304939978,-3.065764587,-5.730840791,-4.412673295,-2.556153443,-6.04927448,-3.250262144,-5.970295188,-4.403787534,-4.284903101,-2.483290299,-3.863800605,-3.12562024,-4.160179641,-2.010686698,-2.924339121,-4.647250205,-3.922298897,-3.545352667,-3.380595168,-10.87624809,-3.278430126,-2.536757886,-3.290924116,-3.42850963,-2.604915694,-2.747427734,-2.838443543,-4.616007825
2010-08-05,-5.192769109,-4.445396491,-3.059275314,-5.621888858,-4.367780361,-2.500965126,-6.178811356,-3.197041157,-5.215216321,-4.268051069,-4.389372771,-2.414216256,-4.220968932,-2.602920892,-3.957369919,-1.957721105,-2.835329363,-4.481698427,-3.896658017,-3.641503284,-3.165922585,-10.84085177,-3.309246534,-2.47022802,-3.167074202,-3.300674256,-2.526897522,-2.648271264,-2.837113458,-4.279746834
2010-08-06,-5.272980474,-4.933395693,-3.146936719,-5.541533557,-4.224374987,-2.441117592,-5.922016298,-2.989873565,-5.653977426,-4.143514903,-4.403554025,-2.328933563,-4.112944158,-3.281431282,-3.746963234,-1.951192563,-2.791359021,-4.420921675,-3.853946077,-3.675128669,-2.937103721,-10.95161152,-3.220134158,-2.40361265,-3.093822403,-3.194443459,-2.455129161,-2.556493481,-2.799201499,-3.979635501
2010-08-09,-5.37811945,-4.642399855,-3.029260545,-5.34822748,-4.156675485,-2.471043079,-5.621374666,-2.788551259,-4.763787406,-4.035551005,-4.241614272,-2.608666387,-4.198885331,-2.599310086,-4.090825164,-1.926846224,-2.839489709,-4.802681915,-3.804823411,-3.583876527,-2.852744824,-10.96288859,-3.139936489,-2.45488703,-3.18888531,-3.052667532,-2.542523363,-2.370476625,-2.781069382,-4.025411356
2010-08-10,-5.218820393,-4.37445307,-2.910632574,-5.173602056,-4.260512828,-2.431711589,-5.434840291,-2.682604231,-5.187891838,-3.922082529,-6.311602328,-2.593736493,-4.172678601,-2.83738535,-4.265482398,-1.901363272,-2.868419017,-4.642321749,-3.78509375,-3.402049864,-2.734712357,-10.85107958,-3.054785426,-2.480566001,-3.08597507,-2.933172778,-2.472140034,-2.463497794,-2.775867376,-3.903928312
2010-08-11,-5.427723205,-4.132450317,-2.956415015,-5.076741565,-4.389187952,-2.442472638,-5.145691212,-2.590066292,-5.060779462,-4.071931649,-6.058180946,-2.485313295,-3.534778191,-2.14057722,-4.452604091,-1.880600812,-2.786948406,-4.745517477,-3.769371037,-3.615273696,-2.774162057,-10.76942842,-2.971063898,-2.433113094,-3.556457074,-3.022189331,-2.388427501,-2.408861197,-2.75692555,-3.842314257
2010-08-12,-6.555710892,-4.884365497,-4.194991492,-5.724104889,-4.584807407,-2.848644386,-5.426943751,-4.118531471,-4.259811688,-4.261067784,-6.546071543,-2.822050212,-4.127769681,-2.196633677,-5.207906951,-2.163108549,-2.975729363,-4.732027625,-3.945974746,-3.539289913,-3.859387339,-10.93329245,-3.043131613,-2.680009504,-3.643640885,-4.714072334,-3.159104581,-2.660252991,-2.807053656,-4.326914211
2010-08-13,-6.136698724,-5.275584635,-4.252613984,-5.790730783,-6.049484027,-2.781218309,-5.265044767,-3.892447352,-4.861196757,-4.188037286,-6.465730584,-2.995165297,-4.212699099,-2.508397292,-4.883809364,-2.204172358,-2.913325188,-4.421643663,-3.891763189,-3.603927878,-3.694363794,-10.80003855,-3.052402824,-2.602824872,-3.489363918,-4.324385319,-3.221634473,-3.123038029,-2.809869971,-4.139790786
2010-08-16,-6.194650643,-5.291859869,-3.945832156,-5.620033241,-5.801961076,-2.704819461,-5.025238267,-3.832023393,-5.43271356,-4.237064275,-6.092911926,-2.89271176,-3.909805985,-2.486983914,-4.795323972,-2.123578565,-2.848819328,-4.175632734,-3.827325448,-3.43793967,-3.811382901,-10.88982763,-3.03269534,-2.510723324,-3.356222542,-4.120183986,-3.031295031,-3.081611019,-2.769645352,-3.992045076
2010-08-17,-6.084557807,-5.1131245,-3.869601508,-5.424934102,-5.762801713,-2.634484309,-4.769541294,-3.445496953,-4.688525579,-4.112788288,-5.727202333,-2.732717065,-4.381806113,-2.737071183,-4.539461858,-2.061250518,-2.77297641,-4.554951702,-3.762801034,-3.310344698,-3.40200588,-10.96775914,-2.982413046,-2.460126357,-3.363336144,-3.985221337,-2.994475425,-2.863718485,-2.732287095,-3.731774378
2010-08-18,-5.845036919,-4.803723119,-3.652887504,-5.484878611,-5.566702937,-2.560617507,-4.605517259,-3.159648657,-5.110220679,-3.981003436,-5.430847769,-2.616310987,-4.094801946,-2.716523279,-4.411618444,-2.01357142,-2.836413087,-4.23892894,-3.768557442,-3.294694158,-3.156052033,-10.79694374,-2.896342836,-2.484876116,-3.274045468,-3.760862712,-2.840876568,-2.781994971,-2.773332928,-3.886676218
2010-08-19,-5.573320346,-4.550687636,-3.453833864,-5.180120887,-5.466665363,-2.670273017,-4.431779921,-2.963383187,-4.779881429,-3.861959062,-5.211860545,-2.533981111,-4.236106332,-3.57065506,-4.236670801,-2.039338932,-2.733649537,-4.123636454,-3.744494822,-3.191182037,-2.980581764,-10.89495162,-2.815583899,-2.502144788,-3.177328617,-3.546097778,-2.917313984,-2.575020697,-2.743921049,-3.881394318
2010-08-20,-5.826288774,-4.920932685,-3.836580855,-5.030425246,-5.373120493,-2.883569701,-4.788946212,-3.775119435,-4.408294836,-4.122190976,-5.264837007,-2.506552458,-3.591707901,-2.656838457,-4.579687211,-2.167141469,-2.702078214,-4.017271299,-3.86044906,-3.307264951,-3.349925235,-10.97618506,-2.906612221,-2.624465528,-3.200008003,-4.248757984,-3.31295627,-2.861469265,-2.765039566,-4.038623985
2010-08-23,-5.646474746,-4.785912666,-3.62007536,-4.888600505,-5.168269285,-2.980441774,-4.88383154,-3.546283175,-4.660690553,-4.026809561,-5.494760235,-2.697089609,-4.513804553,-3.416020731,-4.315632236,-2.086612746,-2.609209307,-4.060299558,-3.861982764,-3.27203865,-3.118963905,-11.0638859,-2.902155411,-2.904059626,-3.102324794,-4.145403183,-3.249043204,-2.838427622,-2.747177366,-3.968878086
2010-08-24,-5.976764698,-4.987406521,-3.951220181,-5.323728259,-5.321046713,-2.887458367,-4.910825206,-3.35631131,-5.54447616,-4.104192051,-5.65066056,-2.774449089,-3.857308442,-2.432365108,-4.244023459,-2.044828805,-2.538972566,-4.700355849,-3.859649814,-3.120057692,-3.092383689,-10.94831917,-2.836923618,-2.782397621,-3.177025707,-3.986171188,-3.388643526,-2.623781691,-2.828784813,-3.930977451
2010-08-25,-6.52263794,-5.244234287,-4.730924917,-5.652096723,-5.471536852,-3.103468372,-5.352857411,-4.177816275,-5.356467368,-4.010096849,-5.703171654,-2.974548262,-4.060075019,-2.938123177,-4.485521111,-1.976880369,-2.592296282,-4.151033195,-3.934937781,-3.132471937,-3.428848609,-11.06464649,-2.877506741,-2.747124888,-3.305564583,-4.256753139,-3.777931824,-2.461293617,-2.808804041,-3.882949594
2010-08-26,-6.14934053,-4.925472419,-4.424266052,-5.437297003,-5.27482645,-2.995211307,-5.064784285,-3.70821195,-5.441674698,-3.889472107,-5.466374769,-2.803534518,-4.256571265,-3.384062918,-4.218249653,-2.002267713,-2.548015865,-4.435356777,-3.875105629,-3.005302539,-3.113916167,-10.95762351,-2.816841887,-2.689144334,-3.200593532,-4.037843185,-3.64427323,-2.434432651,-2.800660316,-3.649569341
2010-08-27,-6.206308749,-4.681367385,-4.097689365,-5.395730497,-5.409886824,-3.073183906,-4.957032965,-3.541543013,-4.748750381,-3.78263507,-5.183086527,-3.245111492,-3.879295923,-2.843743804,-4.416314269,-2.012061571,-2.473619271,-4.666387363,-3.81709675,-3.066351077,-2.924229494,-11.04207348,-2.7947212,-2.711454527,-3.333043677,-3.896571344,-3.464387374,-2.404890632,-2.802404925,-3.590400947
2010-08-30,-5.862291723,-4.454971835,-3.851013354,-5.764482641,-5.230094114,-3.026918726,-4.943581295,-3.510295749,-4.799922852,-3.676098294,-5.043069029,-3.155811136,-4.377851244,-2.442706255,-4.377911257,-2.061166114,-2.478313576,-4.387762975,-3.815284241,-2.99216859,-2.827805759,-10.91679478,-2.72482014,-2.684721816,-3.186876832,-3.695240168,-3.294993788,-2.519448128,-2.766704465,-3.95243697
2010-08-31,-5.58210103,-5.140608283,-4.049784026,-5.954067314,-5.361352261,-3.198780908,-4.961821848,-3.739161348,-4.798305927,-4.017156283,-4.875831539,-3.24374459,-3.740075179,-3.029234701,-4.674070706,-2.205089903,-2.676968021,-3.783401012,-3.818061163,-3.065076641,-3.061995555,-11.02480614,-2.785814381,-2.796008939,-3.516777963,-4.007213073,-3.54826614,-2.694575745,-2.759744809,-3.997054509
2010-09-01,-5.35439363,-4.835245274,-4.182686055,-5.829811866,-5.380895611,-3.081527711,-4.716619137,-3.409564338,-5.194238653,-3.99609338,-4.704827663,-3.073378876,-4.101773519,-2.728090198,-4.504550999,-2.159010519,-2.610254439,-4.603261172,-3.804414139,-3.02964702,-3.085944839,-11.0348245,-2.714617303,-2.829634886,-3.413747368,-3.958173186,-3.373529548,-2.54492186,-2.750159253,-3.712255805
2010-09-02,-5.355109755,-4.596646388,-3.908428905,-6.543582384,-5.270779529,-3.082309082,-4.776514205,-3.458918196,-4.479993787,-3.871497634,-4.607494356,-3.061906254,-4.306964512,-2.603646288,-4.549871343,-2.249669682,-2.686116214,-4.064777302,-3.794395971,-3.270083955,-3.114405927,-10.73988995,-2.652388987,-2.825502796,-3.230622863,-3.784746386,-3.246174244,-3.003562819,-2.850384214,-4.324477891
2010-09-03,-5.206976334,-4.480198793,-3.676771635,-6.248190581,-5.162840063,-2.992371503,-4.603855278,-3.275593236,-5.637779746,-3.754983121,-4.465978427,-3.020034789,-4.143959769,-3.64301215,-4.364973722,-2.169402228,-2.636475202,-4.707973129,-3.796713469,-3.110053848,-2.98449301,-10.68568664,-2.586746865,-2.712944976,-3.186570271,-3.574398488,-3.050108386,-2.865068169,-2.880629818,-4.127602594
